Ticker,Description,Price,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector,Industry,1-Month High,1-Month Low,1-Year Beta,3-Month High,3-Month Low,3-Month Performance,5Y Performance,6-Month High,6-Month Low,6-Month Performance,52 Week High,52 Week Low,All Time High,All Time Low,Average Volume (10 day),Average Volume (30 day),Average Volume (60 day),Average Volume (90 day),Cash and short term investments (FY),Cash and short term investments (MRQ),Cash & Equivalents (FY),Cash & Equivalents (MRQ),"Change 1M, %","Change 1W, %",Country,Debt to Equity Ratio (MRQ),Current Ratio (MRQ),Dividends per share (Annual YoY Growth),Dividends per Share (FY),Dividends per Share (MRQ),Dividend Yield Forward,EBITDA (Annual YoY Growth),EBITDA (Quarterly QoQ Growth),EBITDA (Quarterly YoY Growth),EBITDA (TTM),EBITDA (TTM YoY Growth),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),EPS Diluted (MRQ),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Quarterly YoY Growth),EPS Diluted (TTM),EPS Diluted (TTM YoY Growth),EPS Forecast (MRQ),Exponential Moving Average (5),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (100),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Free Cash Flow Margin (TTM),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Quarterly YoY Growth),Free Cash Flow (TTM YoY Growth),Gross Margin (FY),Gross Margin (TTM),Gross Profit (Annual YoY Growth),Gross Profit (FY),Gross Profit (MRQ),Gross Profit (Quarterly QoQ Growth),Gross Profit (Quarterly YoY Growth),Gross Profit (TTM YoY Growth),Money Flow (14),Net Debt (MRQ),Net Income (Annual YoY Growth),Net Income (FY),Net Income (Quarterly QoQ Growth),Net Income (Quarterly YoY Growth),Net Income (TTM YoY Growth),Net Margin (FY),Net Margin (TTM),Operating Margin (FY),Operating Margin (TTM),Price to Book (FY),Price to Book (MRQ),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Price to Sales (FY),Quick Ratio (MRQ),Recent Earnings Date,Relative Strength Index (7),Relative Strength Index (14),Research & development Ratio (FY),Research & development Ratio (TTM),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Revenue (Annual YoY Growth),Revenue per Employee (FY),Revenue (Quarterly QoQ Growth),Revenue (Quarterly YoY Growth),Revenue (TTM YoY Growth),Shares Float,Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (30),Simple Moving Average (100),Total Assets (Annual YoY Growth),Total Assets (MRQ),Total Assets (Quarterly QoQ Growth),Total Assets (Quarterly YoY Growth),Total Debt (Annual YoY Growth),Total Current Assets (MRQ),Total Debt (MRQ),Total Debt (Quarterly QoQ Growth),Total Debt (Quarterly YoY Growth),Total Liabilities (FY),Total Liabilities (MRQ),Total Revenue (FY),Total Shares Outstanding,Upcoming Earnings Date,Volatility,Volatility Month,Volatility Week,Volume Weighted Average Price,Volume Weighted Moving Average (20),YTD Performance,Weekly Performance,Yearly Performance,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (200),Pretax Margin (TTM),Dividends Paid (FY),Exponential Moving Average (50),Exponential Moving Average (10),Basic EPS (FY),Monthly Performance,Change from Open %
AMGN,Amgen Inc.,225.68,0.81300813,1.82,Buy,2619593,591189748.24,120586827218.04878,15.33714814,14.8081,25200,Health Technology,Biotechnology,231.9499,216.93,0.5390866,251.755,211.71,-9.21962993,15.97122302,273.83,211.71,-16.70480549,296.67,211.71,296.67,0.078124,2333051.9,2729857.66666667,2396489.05,2427425.75555556,9305000000,31561000000,7629000000,31560000000,1.64850014,3.21518408,United States,11.51738968,3.14477664,10.22727273,7.76,2.13,3.8059504,0.36653386,-9.48022229,-16.44538322,12235000000,-5.10354456,12.31065144,160096000000,17.75876319,12.1109,3.98,76.13488543,97.12931163,14.7146,44.96285934,4.480695,224.07630204,223.91744924,224.56665501,232.8947256,4.82042716,33.66932393,29.03909925,-68.81766999,-63.52583587,-10.52631579,75.44841331,74.68574073,0.78328982,19686000000,4333000000,-13.51297405,-6.8172043,-2.03328107,45.29784101,30034000000,11.18275921,6552000000,75.80445545,92.4796748,38.33653678,25.11114518,30.52749287,35.77724973,33.66622966,32.91806512,22.54689611,16.12214049,4.68172438,4.6793224,2.7922617,2023-04-27,56.45787654,52.29330216,16.99371455,17.47898512,10.7047243,252.77777778,15.36759354,0.40404818,1035396.82539683,-10.41882492,-2.54387377,-1.37663523,533119955.3070001,223.18,223.128,222.87133333,232.2255,6.46775116,88720000000,36.23869412,49.87499155,16.66029018,44703000000,61595000000,55.38597376,67.13246866,61460000000,83372000000,26092000000,534327000,2023-08-03,1.5440218,1.87176037,2.21492949,225.6967,225.06703225,-13.48947752,0.45401941,-8.91920252,224.6695,225.3072,247.12435,35.13919951,-4196000000,226.82505563,223.82393443,12.1784,2.9327252,0.22649554
GILD,"Gilead Sciences, Inc.",76.38,0.34156595,0.26,Sell,5185153,396041986.14,95272809018.33342,17.26062688,4.4555,17000,Health Technology,Biotechnology,79.53,74.33,0.53749025,87.37,74.33,-6.80819912,-0.15686275,87.82,74.33,-10.7084405,89.74,59.27,123.37,0.207031,5038758.9,5807157.8,5602930.81666667,5545333.07777778,6858000000,6266000000,5412000000,4936000000,-0.89529,2.63370062,United States,1.20202886,1.2781155,2.81690141,2.92,0.75,3.9411454,4.97102277,-15.21212121,-17.94721408,12669000000,-0.22052453,9.01316513,123540000000,-26.23160199,3.6387,1.37,-38.26589595,5204.63576159,4.4251,23.61995754,1.681601,76.08159813,76.72198786,77.15580018,78.95315842,-22.77649236,30.80671959,31.24231701,-31.43336127,2.69930948,-15.73394956,79.11390068,80.60718942,3.16306389,21428000000,4927000000,-22.28706625,-4.218507,1.38212144,49.20802058,18973000000,-26.23293173,4592000000,-38.35365854,5221.05263158,23.67663344,16.9540336,20.80089402,39.7157098,38.93089961,4.48426807,4.53980262,11.48386551,3.58782567,3.55885398,1.12841945,2023-04-27,49.6500911,46.47405804,18.45301828,19.66846713,8.93754602,27.28961001,12.53943838,-1.04851673,1593235.29411765,-13.40996169,-3.65408039,-2.3534119,1246375819.65,75.77,76.2065,77.0515,79.7632,-7.03584883,61876000000,-2.04999129,-1.90868738,-7.53161078,13456000000,25239000000,0.03567182,-3.69734432,41962000000,40937000000,27085000000,1247350000,2023-08-01,1.38870693,1.5973952,1.81604692,76.63,77.13240203,-10.22566996,-0.24813896,22.22755641,76.98975,77.741,79.8912,27.06649283,-3709000000,77.96303503,76.26978013,3.659,-2.32736573,0.02619172
VRTX,Vertex Pharmaceuticals Incorporated,346.06,1.26411892,4.32,Buy,795780,275387626.8,89128305956.77193,27.56769244,12.7013,4800,Health Technology,Pharmaceuticals: Major,354.94,335.82,0.42271534,354.94,316.43,5.83845613,99.07956049,354.94,283.6,16.75832518,354.94,271.61,354.94,3.25,993572.2,1371804.33333333,1248468.13333333,1190029.16666667,10786500000,10419800000,10512000000,9295600000,-1.66235685,2.33012005,United States,0.0546829,4.28448219,,0,0,,44.09800314,-24.2172585,-24.33282501,3986500000,30.39287292,19.94172951,72382100000,42.27709038,12.8213,3.05,-14.54545455,-9.02199662,12.5531,32.30083366,3.833009,344.39942825,344.0734869,342.56106804,329.58575913,62.97280465,44.8686587,43.11361319,-17.89816233,-3.89872283,58.72892825,87.65117396,87.79422847,14.44285245,7667900000,2085900000,6.03395689,13.88403582,13.44441307,58.68105005,-9630600000,41.83852099,3322000000,-14.54390035,-8.17478021,32.99187451,37.97352598,36.12416331,46.64273793,42.50299215,6.39282414,6.17461055,23.15428182,9.9826475,10.24943943,4.10765977,2023-05-01,52.72643313,53.34254976,30.20964313,34.54275455,19.61884184,25.72841397,24.14503167,15.04129188,1822541.66666667,4.54565652,13.25695581,13.63281474,256697442.464,343.24,346.296,340.72433333,325.0346,35.12674484,18974200000,4.53586324,33.09530657,-6.99813934,12965700000,789200000,-12.28187174,-9.54727794,4238200000,4541900000,8748200000,257552000.00000003,2023-08-01,1.72121318,1.82962636,2.15972644,345.19833333,346.16016756,19.90575517,-0.43444486,18.10921502,345.9345,341.5336,314.08955,46.20218095,0,338.84702652,344.91950644,12.9715,3.0216427,0.95688197
REGN,"Regeneron Pharmaceuticals, Inc.",718.42,0.22180991,1.59,Sell,588906,423081848.52,78805009507.4013,19.51533557,39.0286,11851,Health Technology,Pharmaceuticals: Major,794,684.805,0.6883807,833.62,684.805,-12.64879324,96.78426646,837.55,684.805,0.5247177,837.55,563.82,837.55,3,828963.4,682641.83333333,611502.78333333,613876.2,7742300000,8959700000,3105900000,3916300000,-0.01670053,3.7504513,United States,0.1149937,5.4544047,,0,0,,-40.10180873,-14.00374473,-19.00213094,5081700000,-46.01861098,14.24182833,87412500000,-46.89103045,38.2238,10.09,-31.6849032,-16.65659781,36.8131,-47.85384441,10.029442,712.75597577,729.19840545,736.64820092,752.07308682,-32.23267069,36.34959623,29.5418718,-24.13089239,-39.31323027,-53.95345321,84.37677135,83.996637,-23.05139347,10271100000,2605100000,-6.07852327,4.79504405,-24.05084572,37.06189621,-6257900000,-46.27568016,4338400000,-31.68490519,-15.99383667,-47.2786629,35.63982289,33.81353123,42.62747579,38.11752722,3.47418075,3.35433078,22.4119202,6.62090073,6.69854102,4.67226864,2023-05-04,47.05499064,43.25961813,25.10576773,28.14816611,14.83000819,19.27071935,17.13796374,-24.2587903,1027162.26478778,-7.38929241,6.64395805,-25.06769404,105044406.444,707.178,709.88,741.54466667,766.6651,15.08916917,30059900000,2.68919505,14.08494537,0.06296996,16909200000,2701800000,0.01480714,0.05184417,6608700000,6564700000,12172900000,109692000,2023-08-03,1.43807323,2.33472044,2.058709,718.99666667,732.78940778,-0.4765467,0.28756491,16.04451695,741.1685,747.0816,750.92465,37.63732932,0,746.12066753,717.80463557,40.5079,-3.93399658,0.09334727
MRNA,"Moderna, Inc.",125.92,3.10325063,3.79,Buy,2968614,373807874.88,48001880346.22779,10.86706998,12.2322,3900,Health Technology,Biotechnology,133.165,117.11,0.82604676,163.24,117.11,-19.59644978,566.24338624,207.51,117.11,-31.96455587,217.25,115.03,497.49,11.54,2940059.8,2997566.93333333,3342777.4,3286047.98888889,9902000000,8923000000,3205000000,3441000000,3.63786008,5.93084883,United States,0.05873933,3.46441841,,0,0,,-28.62657758,-117.5,-106.52376514,5042000000,-69.38676381,7.97042422,54384900000,-28.99907809,20.101,0.19,-94.60647444,-97.7272992,11.5873,-65.92872475,-3.987663,122.98766838,123.12988486,124.52151895,136.91101327,-65.50041294,24.04626092,4.09995311,-186.19139371,-150.81408557,-95.3002611,69.83620284,62.89944396,-14.25726034,13345000000,1000000000,-66.95307336,-79.82243745,-50.00532481,57.58764668,-7815000000,-31.47025078,8362000000,-94.60750853,-97.83975937,-67.31793961,43.75948506,32.04930663,48.4902402,31.45307162,2.53512524,2.56339267,83.32941176,3.41646681,2.74125909,3.25521578,2023-05-04,62.58970066,53.27429123,15.42205244,23.61492597,18.49460703,26.62362958,25.4427485,3.77993809,4899743.58974359,-62.77866242,-69.1011236,-33.70786517,331359061.48800004,121.66,122.018,124.23466667,137.1569,4.89766376,24125000000,-7.52098747,-12.61907349,31.00436681,12122000000,1108000000,-7.66666667,17.00105597,6964000000,5262000000,19109000000,381209000,2023-08-09,4.24928147,3.18299266,4.01718869,125.61676667,123.13095121,-30.37323749,2.46561966,-27.93452756,122.914,126.5742,151.8868,33.77101896,0,128.16362997,122.43406069,21.2234,2.07522698,1.17306765
BIIB,Biogen Inc.,277.62,-0.79331046,-2.22,Strong Sell,1055828,293118969.36,40183376401.46228,12.891512,21.6154,8725,Health Technology,Biotechnology,312.76,274.75,0.33803025,319.76,274.75,-3.01823517,-20.00115264,319.76,254.8,-3.26492212,319.76,193.65,468.55,0.32622,1094751.8,1169584.63333333,1083523.53333333,991768.82222222,4892800000,5041300000,3419300000,2898200000,-2.53817799,0.92703675,United States,0.4790818,3.23808418,,0,0,,-16.69500373,-26.27523911,8.82352941,2970600000,4.05268135,14.15993552,41928800000,100.6325889,20.8692,3.4,-29.52303065,29.79157557,21.5351,120.69400178,3.786938,279.93861446,286.76204539,289.63289328,288.82233139,-66.17186114,12.12712278,15.00320267,,274.10972089,-49.14035525,70.35003286,70.65513005,-14.97681093,6636400000,1556200000,-7.52317566,5.35508767,-8.69158118,38.51039822,1568400000,95.80361159,3046900000,-29.52398256,27.68268598,115.97571911,32.29906502,32.87725893,24.10689677,24.8149276,2.98591869,2.91371603,28.21278275,4.23282098,4.2967032,2.81319447,2023-04-25,33.93406446,35.86900907,20.7634575,20.91501895,12.98825208,25.00908586,16.37697912,-9.31515804,1081191.97707736,-6.50116307,-1.80692444,-6.91357301,143744727.62,279.82,282.143,292.59866667,287.1757,2.83449134,24598400000,0.18041793,4.16694898,-12.75771521,9762500000,6609700000,-1.51239719,-12.88698517,11165700000,10811400000,9433400000,144742000,2023-07-25,1.58444228,2.29962491,2.81277924,278.8645,287.87504271,0.32161312,-2.74303731,28.13625035,287.624,299.1074,283.386125,38.67041887,0,291.50917021,282.28436786,20.9697,-13.17863398,-0.91016169
SGEN,Seagen Inc.,196,0.51282051,1,Strong Buy,971803,190473388,36750780578.5436,,-3.496,3256,Health Technology,Pharmaceuticals: Major,199.67,190.67,0.51635784,206.89,184.69,-4.43686007,184.47024673,207.165,127.09,49.51559997,207.165,116.08,213.94,2.15,1145251.1,1175323.73333333,1361877.28333333,1478021.63333333,1738616000,1491461000,323486000,337036000,1.83934324,2.34452509,United States,0.03851781,3.64807747,,0,0,,12.03420446,-21.94684286,-43.72903854,-580228000,5.29178256,,36452800000,10.79921185,-3.3048,-0.93,-17.43280583,-25.8073197,-3.496,7.37846072,-0.800446,194.21959616,194.71829607,195.12212646,187.56528412,3.9793351,-26.27287236,-27.77000794,-170.7431107,-24.13348992,10.43900357,79.10438787,78.87755385,22.92893762,1552354000,407943000,-2.85683669,20.39612318,21.56772335,35.20431237,-1386571000,9.51308507,-610308000,-17.92928441,-28.01808138,5.94507973,-31.09989136,-31.54935785,-31.23554075,-32.3219523,13.04134038,13.48018482,,17.81911794,18.44490148,2.97831409,2023-04-27,61.04072253,53.10952992,68.50554318,68.23645418,-18.11597755,-22.67017593,-22.11107512,24.64736711,602706.38820639,-1.5963268,21.86817052,23.17896946,185225826.39999995,193.324,193.231,195.39433333,194.1258,-1.2117419,3543296000,-3.57150244,-2.02939536,-17.82485475,2601911000,104890000,80.87289407,55.91693547,870713000,820140000,1962412000,187504000,2023-07-27,1.70694087,1.04513497,1.29254873,196.10666667,195.34815642,51.24623814,1.01010101,10.52216082,195.4095,195.9096,162.834025,-30.9965943,0,194.57934538,194.13791106,-3.3048,-0.50761421,0.64701653
ILMN,"Illumina, Inc.",191.95,3.8578076,7.13,Neutral,1444563,277283867.84999996,30347297374.18948,,-28.5805,11500,Health Technology,Biotechnology,212.4858,181.13,1.3604596,232.23,181.13,-16.26314182,-33.47081658,238.55,181.13,0.12518909,248.87,173.45,555.77,0.855,1229289.9,1582909.5,1432938.9,1383258.4,2037000000,1518000000,2011000000,1494000000,2.37879354,4.7076151,United States,0.4574929,1.42242152,,0,0,,39.29236499,-50,-84.36363636,602000000,228.96174863,51.1030636,38286900000,-655.86160431,-28.051,0.08,,-96.48733592,-28.5805,-723.38866229,0.021233,187.17112154,191.46394762,194.42578605,204.28707378,-67.42857143,2.48691099,-0.76456038,-164.9122807,-133.33333333,-115.38461538,64.83420593,63.21115359,-5.77045022,2972000000,655000000,-2.5297619,-19.63190184,-12.2659176,60.66502193,1544000000,-677.95275591,-4404000000,,-96.51162791,-741.14285714,-96.07329843,-100.92196987,7.72251309,4.3400045,4.59586332,4.53131625,,6.81990106,6.57420375,1.15964126,2023-04-25,58.60645986,48.00922659,28.81762653,29.95277715,-33.14011445,-51.03479645,-41.05003201,1.28148475,398608.69565217,0.36934441,-11.12019624,-4.46831364,157443252.6,185.302,185.915,196.4225,208.18095,-19.48478675,11811000000,-3.59941234,-22.67251539,39.96062992,3172000000,3062000000,-13.86779184,17.09369025,5653000000,5118000000,4584000000,158100000,2023-07-31,4.21035823,2.68945451,2.64768684,190.85,194.75709153,-6.3338701,2.10106383,0.9253904,193.38825,198.4919,209.072625,-102.42860355,0,198.70888535,187.89388953,-28.051,-7.71634615,2.17171448
BNTX,BioNTech SE,109,1.01946247,1.1,Buy,557803,60800527,26267964844,4.26838342,26.5256,4530,Health Technology,Biotechnology,116.3646,104.72,0.14623033,131.52,100.08,-13.58807674,560.60606061,147.68,100.08,-27.090301,188.985,100.08,464,12.525,516666.1,568855.23333333,701721.71666667,660148.54444444,14808200475,13193740155,14808200475,13193740155,0.9913833,2.00262025,Germany,0.01035267,12.95125411,,0,,0,-23.09673895,-77.4048255,-84.85852274,8649813080,-58.62820739,1.53785542,17550800000,-15.2666476,39.693,2.2218105,-76.7142721,-86.23152571,25.5366,-56.30227655,-0.69202763,107.97195146,108.08479775,108.6229545,117.98683188,1445.50198397,76.53229812,67.73307969,-272.1327187,-117.25140218,47.45791852,99.08610909,85.24814533,-19.2224381,18026731868.2105,1267145140.97774,-69.66312611,-77.7673275,-52.05186564,64.24911976,-12965802945,-18.49672763,9915312092.6194,-76.8184122,-87.01433819,-56.82103919,54.50071055,51.02420045,87.77569813,67.48871006,1.23855515,1.19306377,3.12369335,2.11577371,1.4966309,12.67779999,2023-05-08,58.50389594,51.67755955,8.59415618,13.05611414,27.65298723,32.4245592,32.13315445,-18.89024951,4016113.90841018,-68.60407479,-80.84041105,-53.34391741,240987607.114012,107.39,107.568,108.33666667,117.635,38.00430559,23987729550,-3.44899597,6.20454218,-33.94778657,21822543345,227937210,0.64766066,10.13965496,3440280375,1970494365,18192996005.0981,240990499,2023-08-07,2.16306156,2.49185582,2.43939818,109.14,109.26566959,-28.730221,1.22585438,-33.81504645,108.621,108.0294,133.618125,70.71295501,-508986861.533916,110.7358673,107.82510946,40.7534,0.45157128,0
ALNY,"Alnylam Pharmaceuticals, Inc.",201.9,-0.12367054,-0.25,Buy,489811,98892840.9,25141744924.453625,,-8.7033,2002,Health Technology,Pharmaceuticals: Major,207.4,187.6462,1.0581596,212.47,183,-1.11666177,94.62116831,241.79,179.19,-11.57922396,242.97,135.46,242.97,3.65,462734.9,533559.76666667,604428.3,684687.85555556,2192406000,2070675000.0000005,866394000,672245000,6.29672528,4.78513598,United States,,3.77346594,,0,0,,-12.02855911,22.12296977,1.11457544,-739074000,-18.30787061,,25420500000,-29.10775299,-9.2955,-1.4,16.66369631,29.7300005,-8.7033,-16.34961165,-1.526875,198.90595741,195.75493771,195.63634247,199.07154045,15.86969705,-54.9597173,-48.91525551,-17.85241981,6.07747505,8.6546957,83.72719579,83.55335481,23.35576722,868601000,264421000,-6.81822186,48.85887678,29.93712522,40.04260577,558572000,-32.63651117,-1131156000,16.09307302,27.56084064,-19.26834021,-109.0357021,-93.13191931,-75.67557147,-68.92716684,,,,21.91441061,23.68284443,3.57762281,2023-05-04,67.20749457,58.72548403,85.11660681,82.53022216,-31.20411224,-1500.66372617,-43.89295704,22.87504131,518190.80919081,-4.69950901,49.71935534,29.94033955,124028145.052,198.186,195.075,194.38966667,196.7308,-2.66090889,3391940000,-4.3542969,-1.21172141,19.52957755,2541018000,2629247000,0.63903034,18.90626463,3704582000,3651180000,1037417999.9999998,124526000,2023-08-01,2.79030579,2.61745759,3.39959826,203.69,195.98574081,-15.16806723,6.26315789,34.82470785,196.405,196.1162,206.77975,-92.7019045,0,196.36416947,196.84886364,-9.2955,4.75251634,-1.073056
