Ticker,Description,Price,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector,Industry,1-Month High,1-Month Low,1-Year Beta,3-Month High,3-Month Low,3-Month Performance,5Y Performance,6-Month High,6-Month Low,6-Month Performance,52 Week High,52 Week Low,All Time High,All Time Low,Average Volume (10 day),Average Volume (30 day),Average Volume (60 day),Average Volume (90 day),Cash and short term investments (FY),Cash and short term investments (MRQ),Cash & Equivalents (FY),Cash & Equivalents (MRQ),"Change 1M, %","Change 1W, %",Country,Debt to Equity Ratio (MRQ),Current Ratio (MRQ),Dividends per share (Annual YoY Growth),Dividends per Share (FY),Dividends per Share (MRQ),Dividend Yield Forward,EBITDA (Annual YoY Growth),EBITDA (Quarterly QoQ Growth),EBITDA (Quarterly YoY Growth),EBITDA (TTM),EBITDA (TTM YoY Growth),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),EPS Diluted (MRQ),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Quarterly YoY Growth),EPS Diluted (TTM),EPS Diluted (TTM YoY Growth),EPS Forecast (MRQ),Exponential Moving Average (5),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (100),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Free Cash Flow Margin (TTM),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Quarterly YoY Growth),Free Cash Flow (TTM YoY Growth),Gross Margin (FY),Gross Margin (TTM),Gross Profit (Annual YoY Growth),Gross Profit (FY),Gross Profit (MRQ),Gross Profit (Quarterly QoQ Growth),Gross Profit (Quarterly YoY Growth),Gross Profit (TTM YoY Growth),Money Flow (14),Net Debt (MRQ),Net Income (Annual YoY Growth),Net Income (FY),Net Income (Quarterly QoQ Growth),Net Income (Quarterly YoY Growth),Net Income (TTM YoY Growth),Net Margin (FY),Net Margin (TTM),Operating Margin (FY),Operating Margin (TTM),Price to Book (FY),Price to Book (MRQ),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Price to Sales (FY),Quick Ratio (MRQ),Recent Earnings Date,Relative Strength Index (7),Relative Strength Index (14),Research & development Ratio (FY),Research & development Ratio (TTM),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Revenue (Annual YoY Growth),Revenue per Employee (FY),Revenue (Quarterly QoQ Growth),Revenue (Quarterly YoY Growth),Revenue (TTM YoY Growth),Shares Float,Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (30),Simple Moving Average (100),Total Assets (Annual YoY Growth),Total Assets (MRQ),Total Assets (Quarterly QoQ Growth),Total Assets (Quarterly YoY Growth),Total Debt (Annual YoY Growth),Total Current Assets (MRQ),Total Debt (MRQ),Total Debt (Quarterly QoQ Growth),Total Debt (Quarterly YoY Growth),Total Liabilities (FY),Total Liabilities (MRQ),Total Revenue (FY),Total Shares Outstanding,Upcoming Earnings Date,Volatility,Volatility Month,Volatility Week,Volume Weighted Average Price,Volume Weighted Moving Average (20),YTD Performance,Weekly Performance,Yearly Performance,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (200),Pretax Margin (TTM),Dividends Paid (FY),Exponential Moving Average (50),Exponential Moving Average (10),Basic EPS (FY),Monthly Performance,Change from Open %
SMCI,"Super Micro Computer, Inc.",334.5,2.18732816,7.16,Strong Buy,2046150,684449217,17557400258.999996,31.52181083,11.1336,4607,Electronic Technology,Computer Communications,337.79,239.88,1.3108096,337.79,101.71,239.76637887,1341.81034483,337.79,70.11,357.78021076,337.79,50.28,337.79,3.63,3145444.5,2859070,2906057.65,2493987.28888889,267648000.00000003,362801000,267648000.00000003,362601000,34.20260782,10.34141514,United States,0.11706468,2.47963071,,0,0,,142.97189283,-51.83062221,7.66189026,733954000,203.33064699,23.70963747,5836010000,154.3980485,5.3187,1.63,-51.34807827,6.67318846,10.6117,208.71298074,2.8825,323.12173793,293.55200132,277.05780962,201.11601967,-855.80943801,-9.36423652,9.241459,25.83034616,,,15.39618471,18.23311882,49.66213815,800001000,226359000,-32.91516262,7.39366623,82.12067436,73.18517274,-155783000,154.91708756,285163000,-51.27010166,11.52886764,220.02256094,5.48802092,8.9328227,6.48884865,10.64179161,12.27436903,9.92752167,30.96077219,2.86122707,3.45147725,1.06948132,2023-05-02,81.66084582,77.77205479,5.2399502,4.4606691,18.75068748,38.60762947,35.05042836,46.06361011,1127870.4145865,-28.8321008,-5.32604446,42.00032227,45616600.603,321.984,314.014,269.50466667,178.7937,42.96808441,3192604000,3.82647868,3.95376105,421.25895625,2708699000,207018000,8.28264019,-63.88223492,1789508000,1424031000,5196099000,52488500,2023-08-08,3.98657801,6.47015579,5.02433086,332.37666667,293.08237929,302.62397689,8.25242718,528.05107022,290.554,247.257,129.9158,10.57644407,0,248.92641899,312.56058884,5.5395,38.91196013,0.00298963
CVNA,Carvana Co.,44.02,8.79881364,3.56,Buy,23757770,1045817035.4,8339318529,,-12.339,16600,Retail Trade,Specialty Stores,57.19,23.43,5.645325,57.19,6.7,509.69529086,-2.35137533,57.19,6.45,587.8125,58.05,3.55,376.83,3.55,35636001.9,31480633.2,32852472.88333334,25583341.74444445,949000000,1012000000,628000000,677000000,69.83024691,-3.50723367,United States,,1.79531895,,0,0,,-123000,,,-474000000,34.07510431,,9480270000,-865.44807704,-15.7397,-0.55,63.82428941,76.72634271,-12.339,-86.02442334,-0.873423,43.46397203,38.57391229,34.84260934,22.51033837,45.13930053,-13.60629227,-3.63651776,,,85.80879921,7.35812996,9.40917182,-45.18072289,1001000000,453000000,79.0513834,35.2238806,-29.65779468,60.21342318,7436000000,-1075.55555556,-1587000000,63.75,75.6302521,-111.14701131,-11.66568656,-11.0790879,-10.95266098,-6.92548953,,,,0.39636284,0.32626055,1.19779715,2023-07-19,56.83778356,60.88241688,,,-14.24445534,,-18.54558354,6.16513189,819518.07228916,13.89102072,-23.58393409,-19.27603668,84459985.856,43.716,44.306,33.461,17.4378,23.9914469,7849000000,-9.21813555,-25.26185488,53.30001723,3912000000,8448000000,-6.46589903,-2.13160334,9751000000,9255000000,13604000000,106544000,2023-11-02,12.5751389,14.95451368,10.28883188,43.4981,41.29995365,815.17671518,-6.61858294,68.01526718,37.9255,26.2164,13.35285,-19.85250487,0,29.28145968,42.55707502,-15.7397,85.58178752,3.47907851
AMKR,"Amkor Technology, Inc.",29.62,1.92704749,0.56,Buy,729498,21607730.76,7275877778,11.38880345,2.6164,31300,Electronic Technology,Semiconductors,30.245,27.17,1.805375,30.245,20.4226,34.69758981,230.94972067,31.38,20.4226,1.47310723,31.38,16.13,65.3125,1.13,712000.7,1019652.3,983156.78333333,909412.45555556,1241036000,1251624000,959072000,909802000,-0.43697479,5.8235084,United States,0.37489534,2.0813043,32.35294118,0.225,0.075,1.0128292,13.52985229,-40.99396763,-37.0561139,1377153000,-2.47551536,5.40298121,6594060000,18.85747039,3.1105,0.18,-72.44744745,-73.55145575,2.6008,-7.83841247,0.207921,28.93409666,28.47852878,28.03657257,26.2503807,-41.92046688,2.66355124,3.70908091,-64.54127139,866.12662014,-3.15730295,18.75443924,17.21253209,8.52128915,1329987000,194421000,-41.83783363,-40.23883441,-6.71194616,49.83848396,134168000,19.10248136,765823000,-72.3976117,-73.42657752,-7.68726337,10.79903858,9.19441116,12.65141714,10.85052513,1.97876403,1.96756115,28.32474259,1.05058762,1.02834445,1.69122136,2023-05-01,66.03401879,61.27581099,2.1071312,2.26968144,10.00206284,18.85908194,14.09329779,15.52956839,226568.21086262,-22.8028916,-7.8454249,8.69579396,93543286.133,28.646,28.814,28.24066667,25.3671,12.97004217,6581791000,-3.51765681,5.71821683,11.33328712,3033603000,1385792000,-9.17639595,-3.49873088,3122056000,2854628000,7091585000,245641000,2023-07-31,2.69256987,2.90095353,2.59169402,29.60333333,28.70129882,20.40650407,4.36927414,51.19959163,28.731,26.9148,25.492275,10.22154059,-55116000,27.25023475,28.77671883,3.13,0.88555858,-0.03374958
NE,Noble Corporation plc A,51.91,0.93330741,0.48,Strong Buy,1182997,61409374.27,7196245512,20.6434423,2.8336,5800,Industrial Services,Contract Drilling,52.74,39.47,1.3067218,52.74,34.85,42.06349206,111.87755102,52.74,34.85,28.49009901,52.74,27.04,52.74,20.34,1494030.7,1748152.06666667,1510561.96666667,1360080.63333333,485706000,189386000,485706000,189386000,25.65964657,1.30757221,United States,0.14055369,1.88384736,,0,0,2.3116934,62.77281103,-3.40457394,605.5571869,571649000,172.6955717,13.16806906,6093610000,,1.7309,0.19,-19.22741161,,2.5146,,0.387139,51.54320109,48.51601256,46.71209713,41.8973907,-14.19423864,7.54438069,4.39495366,-218.58617277,-27.26739364,-23.61796525,21.60382276,24.96031529,,305445000,152317000,-4.26576327,2907.83965245,,63.42956792,331268000,,168948000,-19.93079533,,,11.94952495,17.29459202,15.79152483,19.7394125,1.93821098,1.94258176,95.07585786,4.1785399,3.58368294,1.88384736,2023-05-03,68.67535427,70.36460885,,,8.82843466,12.13449311,10.64812921,46.62325568,243766.72413793,-2.01383892,190.1840841,112.65378866,198404568.128,51.75,51.268,45.123,40.6026,22.77066945,5072392000,-3.10365274,149.44844778,10324.74316307,872178000,520654000,-27.73251311,141.04351852,1627779000,1368085000,1413847000,251084000,2023-08-02,1.73387882,3.4316269,2.32443576,51.82,47.9268983,39.3557047,2.46742992,75.60893099,48.521,42.746,39.28945,17.95369723,0,44.45095316,50.7457009,1.9863,36.21096825,0.27042689
GTLS,"Chart Industries, Inc.",171.26,8.0027748,12.69,Buy,1328937,227593750.61999995,7187198776.999999,,-0.4358,5178,Producer Manufacturing,Industrial Machinery,176.02,146.74,0.8935956,176.02,106.66,23.95773017,130.18817204,176.02,101.4401,34.82916076,242.585,101.4401,242.585,5.17,524888.6,573817.46666667,602116.61666667,629527.8,2605300000,189800000,2605300000,189800000,7.17817135,3.44910903,United States,1.56337276,1.23828147,,0,,,31.54864709,205.62587904,321.94174757,404600000,122.0636663,28.47033805,11754100000,-62.38870339,0.5407,1.19,,-84.01534527,-0.6026,-149.65801401,1.509742,165.05756961,161.08911994,156.83418159,142.2700822,,0.40932771,1.26114373,,292,,22.63706276,27.17547293,26.78013199,365000000,295100000,127.52505783,254.6875,104.81809243,53.78284592,4198899999.999999,-59.39086294,24000000,,-30,-110.15936255,5.06077896,2.19178082,9.09203672,11.68514895,2.67578155,2.56065865,274.31127586,3.45945945,4.43975936,0.88873589,2023-07-28,65.81946986,63.69479077,0.83726123,,0.80158408,2.28436749,1.09683246,22.36472642,311394.36075705,68.82320134,124.33300395,56.84468999,41736371.2324,163.522,166.08,158.849,133.4168,93.89907353,9407500000,1.71589828,196.99141306,162.21292001,2248100000,4388700000,-0.05920798,364.21620478,3211500000,6600300000,1612400000,41966600,2023-10-27,10.47859245,3.76986575,3.49080555,171.27,163.17789747,49.10325614,1.09799292,-3.00730588,162.472,144.1934,139.6007,2.60056534,0,149.73567844,164.33616095,0.6234,12.06648344,0
APPF,"AppFolio, Inc.",179.39,2.03048572,3.57,Buy,193976,34797354.64,6898185216,,-2.2,1785,Technology Services,Information Technology Services,195.9,168.37,1.2443227,195.9,133.83,32.27400088,164.39204127,195.9,104.3977,59.10421286,195.9,93.02,195.9,11.07,140850.6,117696.8,114572.9,112717.67777778,160066000,163971000,70769000,24698000,4.21168816,-2.48953634,United States,0.18856134,2.80389769,,0,0,,-262.69963006,,,-21623000,-37.01051831,,6000790000,-6855.90277778,-1.9457,-0.53,46.35574399,38.07248572,-2.2,-67.86204792,0.084275,180.13178899,179.69919534,176.05299289,154.18160112,-17.95157571,4.52421469,3.13087062,-534.83870968,-329.5640327,-13.8307223,52.3303446,53.79007048,33.78300042,246938000,82405000,14.10116171,33.55970113,34.43527335,54.45341132,-121365000,-6726.3618677,-68119000,46.16633438,36.93360027,-70.29237464,-14.43556983,-14.62920242,-15.33642873,-10.32852913,23.85711531,28.29633626,382.81563363,11.98546219,13.30932435,2.80389769,2023-07-27,44.22584003,53.04351923,23.54778621,25.36782939,-21.42938715,-31.72378112,-26.64410769,31.30840081,264360.22408964,8.06392359,25.22349936,28.52965677,18514005.3648,179.982,185.141,177.16366667,147.6546,-6.56835377,351359000,-5.21742649,-6.41108282,-6.96616731,209482000,42606000,-11.95106326,-25.89616488,115671000,125406000,471883000,35485600,2023-10-30,5.13392857,3.01031165,3.66550255,179.26666667,181.71792482,68.47295267,-5.32010345,79.42588518,181.008,167.172,131.49395,-8.79465426,0,168.45216653,181.59320865,-1.9457,7.52217694,0.22347617
CHX,ChampionX Corporation,34.71,3.08880309,1.04,Strong Buy,1504567,52223520.57,6823357888,28.10981535,1.2617,7300,Process Industries,Chemicals: Specialty,36.155,28.9339,1.518586,36.155,24.98,29.41834452,-11.9035533,36.155,23.66,6.5050629,36.155,17.83,46.11,2.89,1706910.3,1770607.8,1474199.9,1483937.31111111,250187000,263088000.00000003,250187000,263088000.00000003,11.82345361,-0.25862069,United States,0.39339411,1.82309765,,0.3,0.085,0.9795448,43.89223631,0.48248967,32.82150415,716541000,40.34440682,10.08057444,6630600000,37.47012318,0.7477,0.49,52.07138305,264.27480916,1.2348,56.83983234,0.499354,34.52629837,33.33808356,32.40188635,29.77318742,27.40333532,8.15964905,12.46671164,29.33270563,66.06801607,317.75896148,24.80893065,28.07408787,25.30290122,944215000,282253000,-0.59028842,30.12027642,31.95535055,61.31139394,417496000,36.77878887,154969000,50.78543096,250.36573769,52.29581125,4.07175821,6.44591966,9.79569348,12.27353032,4.06593587,3.93841057,14.39559641,1.79465749,1.8901887,1.08758741,2023-07-24,60.16399792,66.03944175,1.18498729,,7.3680084,14.14522919,10.12228864,23.77106917,521362.73972603,-2.29314797,-0.64037951,12.87704298,194751231.83400005,34.674,34.552,31.92366667,28.5972,-4.16493503,3329838000,0.07519529,-3.84947119,-12.87273659,1484831000,680584000,-0.90953961,-14.46661656,1710268000,1617516000,3805948000,196582000,2023-10-25,3.07774259,3.37400796,4.30690334,34.40366667,33.57476168,21.0251046,2.02821869,68.8229572,33.5795,30.0758,29.05425,8.3671465,-45594000,31.13536324,34.30755825,0.7682,21.278826,2.66193434
RMBS,"Rambus, Inc.",62.56,2.60783992,1.59,Buy,1067342,66772915.52,6809354404,127.02538071,0.5041,765,Electronic Technology,Semiconductors,66.22,57.16,0.96246094,68.54,44.45,40.55268479,365.13011152,68.54,39.6,49.55773368,68.54,23.84,127,3.08,1121695.3,1404770.4,1477248.75,1413723.45555556,313226000,292137000,125334000,99876000,-2.50896057,3.3537089,United States,0.04255319,5.12366128,,0,0,,71.34023119,-35.3876443,6.44780814,128491000.00000001,47.90160689,50.97346432,5437980000,-181.89223058,-0.1307,0.23746,-79.49965254,,0.4925,,0.39,61.10027035,61.11492138,60.84150259,55.10865829,9.79896611,48.33715559,44.82635968,-31.76683142,-22.1932795,1.65527568,69.04745676,67.65657448,36.60657578,314023000,72830000,-9.14194466,5.24262305,25.81582981,51.26902156,-259723000,-178.05170721,-14310000,-79.42817732,,,-3.14648642,11.7547204,17.60207391,16.90589025,8.63868851,8.93933938,33.0403193,14.81077237,15.05864936,4.85144634,2023-05-01,58.36256708,54.26584833,34.91016792,34.25991204,5.45479255,7.09892562,6.85185679,38.52801062,594500.65359477,-7.03212467,14.85310449,31.52432124,107913722.18,60.626,60.933,61.07133333,54.3106,-17.85200293,962630000,-4.93425796,-9.26075174,-77.62277516,492763000,32414000,-27.12843686,-69.89029567,233297000,200901000,454793000,108845000,2023-07-31,3.20325203,3.66739723,2.38347772,62.33333333,61.7194352,72.91321172,3.78234904,150.44035228,61.5865,61.492,46.05515,13.06929639,0,59.47620324,61.02119856,-0.1307,2.07211617,0.98466505
IGT,International Game Technology,33.47,0.51051051,0.17,Buy,864528,28935752.16,6770646322,31.19291705,1.0839,10786,Consumer Services,Casinos/Gaming,33.99,29.72,1.8598762,33.99,24.05,22.46615441,33.29350856,33.99,22.3,26.25424368,33.99,15.005,49.41,0.111328,1127136.7,1281520.13333333,1484239.18333333,1404519.34444444,740000000.003554,806000000.0058349,740000000.003554,806000000.0058349,4.9545312,1.42424242,United Kingdom,4.2554693,1.02909091,300,0.8,0.2,2.3902001,12.53481894,8.14814815,17.74193548,1583000000,11.63610719,7.86143166,11079500000,-41.99845547,1.3519,0.49,,-70.38961039,1.073,-53.09904712,0.403019,33.30135781,32.43336806,31.79114136,28.86389347,-21.35135135,13.77514793,15.72689608,12.60988935,87.06896552,0.19137687,47.33727811,48.03967879,2.14504597,2000000000.02006,535000000.001034,3.08285164,6.78642714,3.82848392,64.79642728,5224000000.037821,-42.94605809,275000000.002759,,-70.88607595,-53.09168444,6.50887574,5.19603212,22.03550296,22.13037317,4.66281976,4.71660224,10.1382602,1.59443365,1.61142404,0.89545455,2023-05-09,72.05721752,69.59900756,6.03550296,6.11714691,2.02205882,16.11721612,2.89893267,3.32599658,391711.47784558,-3.01921317,0.85632731,2.61754726,109882309.68,33.276,33.165,31.943,28.1662,-7.85196962,10511000000.0761,0.74762772,-6.56058316,-12.19405594,2264000000.01639,6030000000.043651,0.04977601,-10.40118871,8454000000.0406,8643000000.062569,4225000000.04238,202290000,2023-08-01,1.52923538,2.18414735,2.14845034,33.54333333,32.42431637,44.45403539,0.20958084,73.59958506,32.406,29.9798,25.943,13.29711856,-161000000.00161502,30.69895567,33.04642807,1.3626,7.104,-0.74139976
APG,APi Group Corporation,28.29,0.46164773,0.13,Buy,605492,17129368.68,6767333326,121.62510748,0.2653,26000,Industrial Services,Engineering & Construction,28.78,26.03,1.4736388,28.78,21.65,26.57718121,188.67346939,28.78,20.05,34.52211127,28.78,13.09,28.78,4.3,538557.3,927090.3,956642.96666667,951928.34444444,607000000,363000000,607000000,363000000,3.77842993,0.03536068,United States,0.95239703,1.5261459,,0,0,,46.74556213,5,113.04347826,574000000,59.88857939,17.46051102,9261030000,,0.109,0.25,36.16504854,,0.2326,,0.397869,28.24251076,27.70859913,27.152555,24.44863097,64.65517241,2.91247332,4.83221477,-113.01775148,85.80645161,,23.23879231,23.62416107,86.53610771,1524000000,377000000,-8.49514563,17.08074534,60.32388664,66.88978245,2458000000,55.31914894,73000000,18.18181818,,120.83333333,1.11314425,1.58090977,2.92772187,4.05667412,3.15757399,3.12578725,23.32809754,1.12726377,1.14782317,1.42091672,2023-05-04,62.66789114,67.33320306,,,1.33266281,3.51167799,1.79950768,66.44670051,252230.76923077,-5.22607164,9.72127804,45.5078125,151995539.07999998,28.21,28.357,27.20033333,23.8086,56.83271952,7766000000,-4.0168088,-4.61802997,61.66577683,2364000000,2821000000,-6.83619551,-8.0208673,5167000000,4804000000,6558000000,173294000,2023-08-03,1.64718385,1.78466469,1.31691906,28.38166667,27.75877466,48.42602308,-1.32542728,66.11861421,27.8385,25.7956,21.545,2.29679344,0,26.16569566,28.16707196,0.1244,7.44398025,-0.24682652
