Ticker,Description,Price,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector,Industry,1-Month High,1-Month Low,1-Year Beta,3-Month High,3-Month Low,3-Month Performance,5Y Performance,6-Month High,6-Month Low,6-Month Performance,52 Week High,52 Week Low,All Time High,All Time Low,Average Volume (10 day),Average Volume (30 day),Average Volume (60 day),Average Volume (90 day),Cash and short term investments (FY),Cash and short term investments (MRQ),Cash & Equivalents (FY),Cash & Equivalents (MRQ),"Change 1M, %","Change 1W, %",Country,Debt to Equity Ratio (MRQ),Current Ratio (MRQ),Dividends per share (Annual YoY Growth),Dividends per Share (FY),Dividends per Share (MRQ),Dividend Yield Forward,EBITDA (Annual YoY Growth),EBITDA (Quarterly QoQ Growth),EBITDA (Quarterly YoY Growth),EBITDA (TTM),EBITDA (TTM YoY Growth),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),EPS Diluted (MRQ),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Quarterly YoY Growth),EPS Diluted (TTM),EPS Diluted (TTM YoY Growth),EPS Forecast (MRQ),Exponential Moving Average (5),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (100),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Free Cash Flow Margin (TTM),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Quarterly YoY Growth),Free Cash Flow (TTM YoY Growth),Gross Margin (FY),Gross Margin (TTM),Gross Profit (Annual YoY Growth),Gross Profit (FY),Gross Profit (MRQ),Gross Profit (Quarterly QoQ Growth),Gross Profit (Quarterly YoY Growth),Gross Profit (TTM YoY Growth),Money Flow (14),Net Debt (MRQ),Net Income (Annual YoY Growth),Net Income (FY),Net Income (Quarterly QoQ Growth),Net Income (Quarterly YoY Growth),Net Income (TTM YoY Growth),Net Margin (FY),Net Margin (TTM),Operating Margin (FY),Operating Margin (TTM),Price to Book (FY),Price to Book (MRQ),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Price to Sales (FY),Quick Ratio (MRQ),Recent Earnings Date,Relative Strength Index (7),Relative Strength Index (14),Research & development Ratio (FY),Research & development Ratio (TTM),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Revenue (Annual YoY Growth),Revenue per Employee (FY),Revenue (Quarterly QoQ Growth),Revenue (Quarterly YoY Growth),Revenue (TTM YoY Growth),Shares Float,Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (30),Simple Moving Average (100),Total Assets (Annual YoY Growth),Total Assets (MRQ),Total Assets (Quarterly QoQ Growth),Total Assets (Quarterly YoY Growth),Total Debt (Annual YoY Growth),Total Current Assets (MRQ),Total Debt (MRQ),Total Debt (Quarterly QoQ Growth),Total Debt (Quarterly YoY Growth),Total Liabilities (FY),Total Liabilities (MRQ),Total Revenue (FY),Total Shares Outstanding,Upcoming Earnings Date,Volatility,Volatility Month,Volatility Week,Volume Weighted Average Price,Volume Weighted Moving Average (20),YTD Performance,Weekly Performance,Yearly Performance,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (200),Pretax Margin (TTM),Dividends Paid (FY),Exponential Moving Average (50),Exponential Moving Average (10),Basic EPS (FY),Monthly Performance,Change from Open %
AAPL,Apple Inc.,195.83,1.35079184,2.61,Buy,48291233,9456913282.69,3080151770529,33.27216814,5.9134,164000,Electronic Technology,Telecommunications Equipment,198.23,186.6,1.1720175,198.23,164.31,16.22648228,301.72316529,198.23,141.32,36.7957808,198.23,124.17,198.23,0.049107,53692592.4,53650261.16666666,57164563.23333333,56055632.03333333,48304000000,55872000000,21475000000,21706000000,0.95891117,2.026675,United States,1.76348982,0.94035395,5.88235294,0.9,0.23,0.4902211,8.57335341,-19.81917189,-4.58491258,123788000000,-5.35723843,25.31662819,2666920000000,8.89205558,6.1132,1.52,-18.90856869,-0.00655867,5.8857,-4.3302287,1.194319,194.22658218,191.72498455,189.71383027,176.38795386,19.89177326,28.26149804,25.31583116,-15.13667351,-0.03118665,-7.84834535,43.30963056,43.18103325,11.74199796,170782000000,41976000000,-16.60176429,-1.36986301,-0.65952973,63.4046271,53743000000,5.41085763,99803000000,-19.46129742,-3.39864054,-7.46946584,25.30964071,24.49291733,30.2887444,29.16267415,61.61586287,49.53695857,31.83226794,8.05860321,8.10767974,0.87804289,2023-05-04,67.15357856,65.42536027,6.65714836,7.4589387,27.62681929,145.6054092,57.17793047,7.7937876,2404439.02439024,-19.05013913,-2.51033122,-0.25435341,15714481255.2,193.984,193.781,190.38333333,174.23405,0.49942735,332160000000,-4.20681361,-5.27630596,-2.96069498,112913000000,109615000000,-1.34551346,-8.63970129,302083000000,270002000000,394328000000,15728700000,2023-08-03,1.75440404,1.47139808,1.41393556,195.532,192.38077447,50.31470679,0.89129315,24.74837559,192.2875,185.304,158.729875,29.01310066,-14841000000,185.45763944,193.43041646,6.1546,4.20369286,0.59588021
MSFT,Microsoft Corporation,338.37,2.31313498,7.65,Neutral,28484866,9638424785.16,2515945802981,34.94005762,9.7192,221000,Technology Services,Packaged Software,366.78,327,1.1913131,366.78,303.4,11.30225979,207.10655291,366.78,242.2,35.89702398,366.78,213.431,366.78,0.088543,42301408.8,31170742.56666667,29040286.3,28972266.7,111262000000,111262000000,34704000000,34704000000,-0.63722323,-1.5708177,United States,0.38521891,1.76916725,9.67741935,2.72,0.68,0.8038538,4.64110871,8.59812362,14.74727696,102384000000,4.64110871,24.26282235,2510990000000,0.3866487,9.6843,2.69,9.69570892,20.5855977,9.6843,0.41683516,2.643366,339.45600216,341.00030932,338.62969913,314.33701727,-8.70926645,28.06549796,28.06549796,11.17528317,11.65108683,-8.70926645,68.92008588,68.92008588,7.69208081,146052000000,39394000000,7.25584688,11.16943222,7.69208081,53.58267286,-31821000000,-0.51829855,72361000000,9.73823706,19.95818399,-0.51829855,34.14623788,34.14623788,41.77288064,41.77288064,12.19440118,12.19440118,42.4818628,11.92274634,11.93072996,1.74516318,2023-07-25,45.48811705,49.21670559,12.83297549,12.83297549,18.6301518,38.82392392,28.06234439,6.88202956,958891.40271493,6.30380082,8.33702882,6.88202956,7323362810.8,340.59,345.389,340.31,310.5476,12.919636,411976000000,8.38963608,12.919636,1.32780612,184257000000,79441000000,0.16264878,1.32780612,205753000000,205753000000,211915000000,7435490000,2023-10-25,2.7883663,2.44428539,2.51568596,337.18333333,343.15126257,39.20108606,-3.08749821,25.43836886,341.923,334.9074,277.0708,42.14472784,-19800000000,331.82211597,341.56213533,9.7181,1.10858782,1.40857734
GOOG,Alphabet Inc.,133.01,2.41780242,3.14,Strong Buy,26971011,3587414173.1099997,1674328210602,28.13716365,4.7524,190234,Technology Services,Internet Software/Services,134.07,115.83,1.2478367,134.07,104.5,23.38589981,109.29976397,134.07,88.86,34.28571429,134.07,83.45,152.1,24.31235,31136053.9,26553308.03333334,26795975.68333334,26248467.8,113762000000,118332000000,21879000000,25929000000,9.95288088,10.5560635,United States,0.11017403,2.17205214,,0,0,,-2.41412654,12.08742393,9.8189415,89978000000,-6.24166389,17.62017616,1455160000000,-18.75969269,4.5575,1.44,22.59328676,19.05352858,4.7272,-12.03572758,1.431218,128.55651093,124.20883452,123.19652132,115.80237339,-10.44887483,21.36537606,24.67376517,26.46922184,72.92361442,9.06496893,55.06791277,55.37940417,5.54285597,154672000000,42683000000,7.916161,8.87131743,1.69526092,59.74603995,-88900000000,-21.12372259,59972000000,22.03840276,14.78565179,-15.36186403,21.35184691,21.15424661,25.94784157,26.08073965,6.67220468,6.28800292,23.88020986,5.8921469,6.23152146,2.14334247,2023-07-25,79.62848854,69.05453538,14.06319537,14.49454424,16.51330414,23.32861298,21.18475885,9.08275337,1476471.08298201,7.02552257,7.63392922,3.93766684,5021740068,127.442,124.897,122.66566667,114.09205,1.66894909,383044000000,3.66801898,7.84351817,5.15293953,168788000000,29432000000,-0.20682874,2.15897258,109120000000,115903000000,280875000000,12610000000,2023-10-24,3.20806599,2.18930955,2.25892687,132.66666667,123.30088609,48.06857397,10.04384876,17.91666667,122.9465,123.2518,104.546875,25.50462282,0,121.04226046,126.08322168,4.591,12.75856222,1.55760861
AMZN,"Amazon.com, Inc.",132.21,3.0877193,3.96,Strong Buy,46316586,6123620942.01,1356521407187,320.74235808,0.4192,1541000,Retail Trade,Internet Retail,136.65,125.915,1.4296539,136.65,101.15,22.72347536,40.94507076,136.65,88.12,30.7844495,146.57,81.43,188.65391,0.065624,58882456.8,56243454.16666666,59085156.61666667,59921405.8,70391000000,64796000000,54253000000,49734000000,1.41914698,1.7,United States,1.00163726,0.92309412,,0,0,,-19.27753195,-0.37698535,25,58196000000,4.43989807,24.85573591,1158720000000,-108.24895036,-0.2672,0.31,1035.55555556,,0.4122,-80.11865143,0.353909,130.11886446,129.85831777,128.55295533,118.11624324,-14.71546924,-3.28668458,-1.63289179,-174.86686273,46.90829153,65.15570372,43.80533987,44.72763228,14.01371292,225152000000,59567000000,-6.28815053,19.26519171,16.62427723,46.42990254,89983000000,-108.15849419,-2722000000,1041.00719424,,-79.94676131,-0.5295895,0.81806526,2.62868616,2.77959295,9.27188916,8.7765825,,2.60618154,2.62087985,0.691543,2023-04-27,59.62062114,57.46475325,14.24424543,15.0164699,0.9813231,2.97649787,1.58110335,9.39951726,333538.61129137,-14.64169861,9.3727457,9.86901044,8987884671.199999,129.308,130.825,129.63933333,114.10455,10.01690647,464378000000,0.36807694,13.05143792,17.12087547,136221000000,154779000000,-0.12453863,19.56662804,316632000000,309852000000,513983000000,10260400000,2023-08-03,3.68050723,2.18234334,2.47676011,131.51666667,130.67723373,54.70395507,0.66240292,-1.99406968,130.652,126.2134,105.348775,0.65689078,0,125.08365786,130.29104899,-0.2672,2.67142968,1.94309507
NVDA,NVIDIA Corporation,467.5,1.85185185,8.5,Strong Buy,33119324,15483330720,1154725000000,242.95811246,1.9378,26196,Electronic Technology,Semiconductors,480.88,413.46,1.7275411,480.88,272.4,71.71717172,629.556804,480.88,189.5,134.3358396,480.88,108.13,480.88,0.333335,48924012.4,46605730.46666667,49517901.83333334,47105029.47777778,13296000000,15320000000,3389000000,5079000000,10.51486927,5.5090388,United States,0.49265905,3.42741047,0,0.16,0.04,0.0342246,-36.50468123,49.97029115,-29.00140647,6091000000,-51.4003032,189.04695452,687710000000,-54.70898646,1.7423,1.09,43.74562018,28.64534337,1.9242,-48.36025978,2.066496,459.51954443,445.46494435,433.26156259,354.12143275,-53.17265125,14.11729814,19.71172424,53.13398505,94.37956204,-35.64219026,56.92889449,56.31424376,-12.12589413,15356000000,4648000000,21.2627185,-14.4172344,-24.3982154,60.39496849,-3240000000,-55.20918786,4368000000,44.48373409,26.26699629,-49.32868168,16.19337139,18.52152407,20.67546526,17.37769534,52.16300745,47.15040121,228.20525387,44.98319035,43.45008156,2.7922865,2023-05-24,66.13237679,64.76125234,27.20768147,29.34925419,10.69007048,18.8552321,13.09884944,0.2229323,1029699.19071614,18.85638737,-13.22393822,-12.39971565,2370503460,456.786,459.254,437.568,339.0982,-6.80064272,44460000000,7.95978826,-1.66327524,2.94344143,24883000000,12080000000,0.40728119,3.25668861,19081000000,19940000000,26974000000,2470000000,2023-08-23,2.4298743,3.09869309,2.6815807,467.19333333,447.69829482,214.79361659,2.10098716,162.44877337,445.4125,409.655,254.8431,17.72161682,-398000000,407.50360012,455.52253533,1.7563,12.49338274,0.17570927
TSLA,"Tesla, Inc.",266.44,4.19615971,10.73,Buy,111440398,29693679167.44,845679071626,75.5901044,3.872,127855,Consumer Durables,Motor Vehicles,299.29,254.12,1.6863642,299.29,158.83,65.59353636,1200.76614071,299.29,152.37,49.64335861,314.666352,101.81,414.496252,0.998666,128407583.5,136938619.23333332,136635273.85,134763348.85555556,22479000000,23459000000,16547000000,15680000000,1.78400886,2.46904084,United States,0.11365148,1.59013482,,0,0,,86.87147869,-4.23180593,0.70861678,16831000000,17.7981523,49.25928772,893840000000,122.04304372,3.6213,0.91,7.03759813,19.3672247,3.5248,27.36404697,0.799065,264.62978187,266.85450759,261.06662117,226.3117651,51.73590207,9.28162824,6.53954141,135.36299766,61.83574879,-11.35937725,25.59843854,21.48615306,53.26326621,20853000000,4533000000,0.48769674,7.06188002,10.99939564,64.27729309,-17648000000,127.7878349,12583000000,7.34710087,19.81382979,28.68111064,15.44646584,13.01208151,16.97969605,13.49172587,18.85773536,16.53981219,150.70390633,9.85534437,11.36577791,1.06983908,2023-07-19,47.81421154,51.95649719,3.77476615,3.46386183,15.37987731,27.96379677,25.48188568,51.35165264,637143.63927887,6.84984354,47.2008976,39.99344907,2759025721.39,264.168,271.874,268.03366667,211.5106,32.52321707,90591000000,4.32784771,32.22454133,-35.21920433,43875000000,5811000000,4.25188375,-12.8132033,36440000000,38409000000,81462000000,3173990000,2023-10-18,4.46886356,3.56516922,4.09677257,263.97373333,273.28505176,124.90081877,-0.58208955,-5.08006173,273.2225,244.8348,194.638725,14.20427958,0,247.56885468,267.68397539,4.0201,3.25931093,2.53213269
META,"Meta Platforms, Inc.",325.48,4.41756761,13.77,Buy,39219871,12765413479.6,834255170855.0001,37.94136504,8.6417,86482,Technology Services,Internet Software/Services,326.2,284.415,1.4119766,326.2,229.85,36.17840258,80.95291044,326.2,147.06,117.85080821,326.2,88.09,384.33,17.55,32906889.1,29356916.2,25239948.36666667,24828449.35555556,41032000000,53611000000,14975000000,28950000000,13.41556903,10.60966492,United States,0.27579029,2.32478861,,0,0,,-22.80519006,34.60302891,41.86901422,46372000000,-3.46004913,17.63152702,732946000000,-37.64832324,8.5862,2.98,35.5765733,20.96721844,8.5785,-28.97181559,3.554246,310.26202441,300.49237541,294.28145928,252.58826668,-51.31404029,16.331501,19.94142197,55.01676914,139.90051903,-32.809617,79.62935965,79.42716328,-2.54513014,92855000000,26012000000,15.98519642,10.08040626,-0.38191373,69.28162398,-16646000000,-41.07188214,23200000000,36.41618497,16.46478241,-32.96660819,19.89554837,18.70514342,28.77565197,30.42904674,6.76783345,6.24816311,35.37296164,7.05387154,7.54184463,2.32478861,2023-07-26,74.63624029,69.52552111,28.83053624,29.10564788,11.97661415,17.35488838,14.51899081,-1.11931756,1348361.50875327,11.70884971,11.02282978,0.93123749,2203726132.8,304.368,305.73,295.53166667,247.85945,11.89249761,206688000000,12.03148121,21.73943774,88.72284489,69560000000,36965000000,30.78937126,121.62599676,60014000000,72655000000,116609000000,2563150000,2023-11-01,4.6110064,3.07054937,3.51899921,321.97603333,302.49816099,165.0056994,6.86541682,106.40497178,301.56,281.6749,190.878775,23.50173826,0,281.3093391,306.1108321,8.6342,14.40421793,2.71558185
AVGO,Broadcom Inc.,899.79,0.70059203,6.26,Buy,1879329,1691001440.9099998,371330181858,28.43675139,32.8776,20000,Electronic Technology,Semiconductors,923.18,844.33,1.2050276,923.18,601.29,45.34543751,301.67403241,923.18,572.1,51.65340794,923.18,415.0682,923.18,14.33,2786433.6,2667559.63333333,3115258.7,2688790.18888889,12416000000,11553000000,12416000000,11553000000,3.73056039,0.33900195,United States,1.78629527,2.37931034,13.88888889,16.4,4.6,2.0449216,30.87266553,-3.71089955,5.96536241,20331000000,20.48,19.6295402,295273000000,76.8239285,26.5319,10.32,-7.33187832,37.43677928,31.6418,56.85222823,10.432685,898.73676406,884.10635828,866.97149163,758.71165404,22.45326927,49.12809084,48.74721762,11.36536995,5.33910534,18.44404382,62.0064452,63.69499458,38.31373866,20588000000,5767000000,1.92647579,14.3792146,27.20123098,56.32403189,27758000000,70.65023753,11495000000,-7.763646,34.4015444,53.33258654,34.62036563,39.06169739,43.02924435,45.45117288,16.5622541,16.92702748,22.49211626,10.96428086,11.46315604,2.12821196,2023-06-01,55.50100993,60.01727947,14.81492636,14.15158952,19.09251949,63.66955834,22.74604296,20.95810565,1660150,-2.04150308,7.77489819,16.83003267,403435078.41,901.198,900.623,874.92433333,730.6065,-3.0713246,71667000000,-1.79374041,-0.07250519,-0.73250068,17871000000,39311000000,0.07382516,-0.39274312,50540000000,49660000000,33203000000,412685000,2023-09-07,1.12198669,2.04396085,2.02262859,899.1,888.44330079,59.25486726,-0.51962985,70.22455968,886.769,833.0188,635.87185,41.41601507,-7032000000,830.12801268,896.26815218,27.4401,7.28005437,0.05226171
PEP,"PepsiCo, Inc.",190.31,0.94414682,1.78,Strong Buy,5602368,1066186844.39,261977044231.99997,33.36664563,5.7304,315000,Consumer Non-Durables,Beverages: Non-Alcoholic,192.38,181.39,0.31256264,196.88,179.33,0.21590311,65.81859371,196.88,167.05,12.0987218,196.88,160.98,196.88,0.54165,5693287.1,5492795.06666667,5076476.3,4628075.11111111,5348000000,6454000000,4954000000,6116000000,2.74808336,0.07888094,United States,2.46655358,0.84252819,6.53325486,4.525,1.265,2.65882,3.3340397,46.45993414,28.97535041,16652000000,17.91530961,17.97285877,294786000000,17.12827058,6.4239,2.09,42.23495702,93.00155521,5.7036,-14.15800009,2.145387,189.94640449,187.84691851,187.19842845,184.57669976,-19.83979402,6.48588591,6.35448908,,37.19851577,-9.62448722,53.38009097,53.78573568,8.43050592,46122000000,12197000000,23.17713593,11.92988896,10.71705868,68.45514212,37167000000,16.95983198,8910000000,42.23602484,92.30230931,-14.46513642,10.31214194,8.76404744,13.73331944,14.26875673,15.28116918,14.81802737,45.98272346,2.92196714,3.05498617,0.64099534,2023-07-13,59.08074221,57.94363304,0.89233013,,8.35939029,43.60064021,14.97729707,8.72678311,274295.23809524,25.10087424,10.36238691,10.11067136,1371935419.08,190.544,188.852,186.57966667,184.8229,-0.2056789,95906000000,3.07817975,3.01064413,-2.10250602,24954000000,43621000000,4.4389111,11.05425291,74914000000,78081000000,86403000000,1376580000,2023-10-03,1.49639075,1.2804661,1.16473766,190.49,187.19772761,5.38235783,0.10783514,10.72903939,187.1395,185.6992,181.08835,10.77534085,-6172000000,186.43828151,189.12458698,6.4565,2.17986577,0.0894078
COST,Costco Wholesale Corporation,563.32,0.26520478,1.49,Buy,1371582,772640135.5600001,249634398248.99997,41.73451773,13.5183,304000,Retail Trade,Specialty Stores,571.16,524.63,0.87593424,571.16,476.75,12.31358163,153.39390941,571.16,465.33,12.71810469,571.16,447.9,612.27,0.9375,1980087.6,1786661.56666667,1834525.33333333,1802888.04444444,11049000000,13708000000,10203000000,12493000000,4.63241577,0.97874019,United States,0.38204345,1.08139902,-73.95993837,3.38,1.02,0.7242775,7.51654922,-9.8062954,-3.82960413,10250000000,4.50652529,23.89613641,217063000000,16.60957384,13.1398,2.93,-11.16332656,-3.65316323,13.4977,6.30621407,4.772918,562.38917504,549.75402,542.91457399,518.94708754,-34.80446927,1.54260335,2.47322058,-68.67940921,93.29758713,42.02439024,12.14871736,12.11211254,9.21766686,27572000000,6473000000,-5.40698524,3.71735299,5.692895,94.28583731,-4704000000,16.71659676,5844000000,-11.18690314,-3.76940133,6.26992561,2.57497114,2.54839833,3.43373547,3.32565982,12.08029541,10.59384747,42.98761381,1.06317851,1.1039264,0.56657626,2023-05-25,72.59127001,71.76572866,0,0,9.18808,27.56339581,19.5125124,15.83481771,746559.21052632,-2.92765896,2.0001521,8.2302862,441097554.204,564.088,559.592,540.59066667,510.3732,8.26415604,66752000000,-0.14360938,4.5417528,-0.11396511,34289000000,9004000000,-1.47718569,-0.354139,43519000000,43179000000,226954000000,443148000,2023-09-26,1.06288436,1.26612371,1.22464941,564.58333333,547.9462076,22.99563319,0.74217143,8.27246867,547.9345,527.1746,500.62295,3.41485376,-1498000000,532.77129908,558.18297128,13.1725,6.49173882,-0.22317475
