Ticker,Description,Price,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector,Industry,1-Month High,1-Month Low,1-Year Beta,3-Month High,3-Month Low,3-Month Performance,5Y Performance,6-Month High,6-Month Low,6-Month Performance,52 Week High,52 Week Low,All Time High,All Time Low,Average Volume (10 day),Average Volume (30 day),Average Volume (60 day),Average Volume (90 day),Cash and short term investments (FY),Cash and short term investments (MRQ),Cash & Equivalents (FY),Cash & Equivalents (MRQ),"Change 1M, %","Change 1W, %",Country,Debt to Equity Ratio (MRQ),Current Ratio (MRQ),Dividends per share (Annual YoY Growth),Dividends per Share (FY),Dividends per Share (MRQ),Dividend Yield Forward,EBITDA (Annual YoY Growth),EBITDA (Quarterly QoQ Growth),EBITDA (Quarterly YoY Growth),EBITDA (TTM),EBITDA (TTM YoY Growth),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),EPS Diluted (MRQ),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Quarterly YoY Growth),EPS Diluted (TTM),EPS Diluted (TTM YoY Growth),EPS Forecast (MRQ),Exponential Moving Average (5),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (100),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Free Cash Flow Margin (TTM),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Quarterly YoY Growth),Free Cash Flow (TTM YoY Growth),Gross Margin (FY),Gross Margin (TTM),Gross Profit (Annual YoY Growth),Gross Profit (FY),Gross Profit (MRQ),Gross Profit (Quarterly QoQ Growth),Gross Profit (Quarterly YoY Growth),Gross Profit (TTM YoY Growth),Money Flow (14),Net Debt (MRQ),Net Income (Annual YoY Growth),Net Income (FY),Net Income (Quarterly QoQ Growth),Net Income (Quarterly YoY Growth),Net Income (TTM YoY Growth),Net Margin (FY),Net Margin (TTM),Operating Margin (FY),Operating Margin (TTM),Price to Book (FY),Price to Book (MRQ),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Price to Sales (FY),Quick Ratio (MRQ),Recent Earnings Date,Relative Strength Index (7),Relative Strength Index (14),Research & development Ratio (FY),Research & development Ratio (TTM),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Revenue (Annual YoY Growth),Revenue per Employee (FY),Revenue (Quarterly QoQ Growth),Revenue (Quarterly YoY Growth),Revenue (TTM YoY Growth),Shares Float,Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (30),Simple Moving Average (100),Total Assets (Annual YoY Growth),Total Assets (MRQ),Total Assets (Quarterly QoQ Growth),Total Assets (Quarterly YoY Growth),Total Debt (Annual YoY Growth),Total Current Assets (MRQ),Total Debt (MRQ),Total Debt (Quarterly QoQ Growth),Total Debt (Quarterly YoY Growth),Total Liabilities (FY),Total Liabilities (MRQ),Total Revenue (FY),Total Shares Outstanding,Upcoming Earnings Date,Volatility,Volatility Month,Volatility Week,Volume Weighted Average Price,Volume Weighted Moving Average (20),YTD Performance,Weekly Performance,Yearly Performance,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (200),Pretax Margin (TTM),Dividends Paid (FY),Exponential Moving Average (50),Exponential Moving Average (10),Basic EPS (FY),Monthly Performance,Change from Open %
AAPL,Apple Inc.,191.94,-0.61616528,-1.19,Buy,71951555,13810406035.02,3018967128771,32.6112442,5.9134,164000,Electronic Technology,Telecommunications Equipment,198.23,183.67,1.1670096,198.23,162.8,16.29203272,300.33371572,198.23,137.9,41.88350089,198.23,124.17,198.23,0.049107,56118324.5,54991930.2,57840626.88333333,57985548,48304000000,55872000000,21475000000,21706000000,-1.04655359,0.65551419,United States,1.76348982,0.94035395,5.88235294,0.9,0.23,0.5001563,8.57335341,-19.81917189,-4.58491258,123788000000,-5.35723843,24.82235862,2666920000000,8.89205558,6.1132,1.52,-18.90856869,-0.00655867,5.8857,-4.3302287,1.192606,192.75217094,190.18245225,187.99316264,174.53486814,19.89177326,28.26149804,25.31583116,-15.13667351,-0.03118665,-7.84834535,43.30963056,43.18103325,11.74199796,170782000000,41976000000,-16.60176429,-1.36986301,-0.65952973,45.05378261,53743000000,5.41085763,99803000000,-19.46129742,-3.39864054,-7.46946584,25.30964071,24.49291733,30.2887444,29.16267415,60.39191502,48.55294811,31.19994643,7.89852576,7.94662742,0.87804289,2023-05-04,52.32124665,59.14745527,6.65714836,7.4589387,27.62681929,145.6054092,57.17793047,7.7937876,2404439.02439024,-19.05013913,-2.51033122,-0.25435341,15714166681.2,193.578,191.558,188.472,171.96975,0.49942735,332160000000,-4.20681361,-5.27630596,-2.96069498,112913000000,109615000000,-1.34551346,-8.63970129,302083000000,270002000000,394328000000,15728700000,2023-08-03,1.95576008,1.50400214,1.84420488,192.71333333,190.95178908,47.32883021,0.89891184,24.23300971,190.734,183.1859,157.472475,29.01310066,-14841000000,183.55935494,192.07050282,6.1546,3.80746349,-1.11282844
MSFT,Microsoft Corporation,343.77,-0.89370658,-3.1,Buy,69405382,23859488170.14,2556097389044,37.26423275,9.2577,221000,Technology Services,Packaged Software,366.78,327,1.1851496,366.78,275.37,20.61682046,218.06994819,366.78,230.9,46.37542313,366.78,213.431,366.78,0.088543,36655812.70000001,28644332.66666667,29046439.65,29556863.61111111,104757000000,104427000000,13931000000,26562000000,0.94849357,-0.42579075,United States,0.40739048,1.91255791,10.71428571,2.48,0.68,0.79122674,21.06884775,7.70990144,7.30828189,98769000000,3.13253767,25.62527098,2126760000000,19.78642826,9.647,2.45,11.54283634,10.41751115,9.2252,-3.75277781,2.549568,347.37370388,341.69630971,338.02975176,311.59002061,16.09287573,32.858728,27.65341465,264.03347622,-11.03462037,-9.80848089,68.40167448,68.44901754,17.05910786,135620000000,36729000000,4.1691483,8.84279152,7.36635309,47.99705755,-25115000000,18.71521601,72738000000,11.40943683,9.3914395,-4.74218836,36.68633681,33.24806952,42.05527816,40.85100028,15.40692072,13.13220486,44.69740585,12.36035898,13.07321229,1.87898379,2023-04-25,49.19271366,53.97536333,12.36293943,13.15326772,19.0480133,38.6010341,27.59260333,17.95607063,897149.32126697,0.20854267,7.08468395,7.80755828,7323154617.08,350.188,344.034,338.72933333,306.1077,9.30585807,380088000000,4.26166912,10.2960764,-4.71328909,163889000000,79312000000,1.70160928,1.70682602,198298000000,185405000000,198270000000,7435490000,2023-07-25,3.08095224,2.29701495,3.63316144,344.63333333,342.40752334,41.42257693,-1.09899594,32.32610955,340.23,331.9002,274.59785,40.98010029,-18135000000,329.93996976,345.45657263,9.7036,2.19995838,-1.54088501
GOOG,Alphabet Inc.,120.31,0.65255584,0.78,Sell,56514245,6799276939.95,1525717382751.0002,26.75458104,4.521,190234,Technology Services,Internet Software/Services,127.28,115.83,1.1806245,129.55,103.27,13.40371383,102.71955247,129.55,88.86,21.36588318,129.55,83.45,152.1,24.31235,27345859.7,24824032.66666667,26417422.35,26961687.86666667,113762000000,115102000000,21879000000,25924000000,-0.54558982,-4.28798727,United States,0.11304591,2.35258663,,0,0,,-2.41412654,3.77558547,-4.60632257,87722000000,-7.95656052,16.41672993,1247980000000,-18.75969269,4.5575,1.17,11.54613703,-4.65437414,4.4968,-18.6570674,1.343654,121.48881738,121.73093689,121.36203438,114.56584808,-10.44887483,21.36537606,21.88831339,7.4973469,12.40208877,-10.25585272,55.06791277,55.18570242,5.54285597,154672000000,39552000000,-1.21137947,3.71846646,1.77813423,33.13246713,-85609000000,-21.12372259,59972000000,10.47416324,-8.42662448,-21.40087739,21.35184691,20.71346497,25.94784157,25.59352295,6.03513229,5.86668851,24.91899742,5.45434825,5.63652618,2.31896477,2023-04-25,42.76315465,47.14164389,14.06319537,14.50052149,16.1266304,22.75674017,20.64565464,9.08275337,1476471.08298201,-7.52994866,2.90847888,4.83584015,5084646006,122.352,121.649,122.04866667,112.34715,1.66894909,369491000000,1.15724517,3.4710554,5.15293953,161985000000,29493000000,-1.61457117,3.11516677,109120000000,108597000000,280875000000,12698000000,2023-07-25,1.8728479,2.3349176,2.59880742,120.22666667,121.09658844,33.9307581,-3.85199393,7.60218227,121.1965,122.1906,103.886575,24.96031395,0,119.57326533,121.7530179,4.591,-0.29007127,-0.46330769
AMZN,"Amazon.com, Inc.",130,0.0307787,0.04,Neutral,133306228,17329809640,1333845957031,315.38088307,0.4192,1541000,Retail Trade,Internet Retail,136.65,125.14,1.4577557,136.65,101.15,22.52591894,42.46497279,136.65,88.12,38.50415512,146.57,81.43,188.65391,0.065624,63259874.4,57252404.8,63500672.55,61345240.91111111,70391000000,64796000000,54253000000,49734000000,-0.27615833,-3.47490347,United States,1.00163726,0.92309412,,0,0,,-19.27753195,-0.37698535,25,58196000000,4.43989807,24.46609659,1158720000000,-108.24895036,-0.2672,0.31,1035.55555556,,0.4122,-80.11865143,0.354794,131.5954395,130.13329351,128.22133436,116.93662082,-14.71546924,-3.28668458,-1.63289179,-174.86686273,46.90829153,65.15570372,43.80533987,44.72763228,14.01371292,225152000000,59567000000,-6.28815053,19.26519171,16.62427723,44.4941862,89983000000,-108.15849419,-2722000000,1041.00719424,,-79.94676131,-0.5295895,0.81806526,2.62868616,2.77959295,9.11690182,8.62987463,,2.56261705,2.57706967,0.691543,2023-04-27,44.64962439,52.55800412,14.24424543,15.0164699,0.9813231,2.97649787,1.58110335,9.39951726,333538.61129137,-14.64169861,9.3727457,9.86901044,8987689723.6,132.342,131.74,128.999,112.31095,10.01690647,464378000000,0.36807694,13.05143792,17.12087547,136221000000,154779000000,-0.12453863,19.56662804,316632000000,309852000000,513983000000,10260400000,2023-07-27,2.30113305,2.28751648,2.57020002,129.92833333,130.47191576,52.11794992,-3.0284947,5.51948052,130.464,124.4272,105.068925,0.65689078,0,124.13742432,131.52500756,-0.2672,3.47023241,-1.02025278
NVDA,NVIDIA Corporation,443.09,-2.66036907,-12.11,Neutral,96376105,42703288364.45,1094432290955,230.27232096,1.9378,26196,Electronic Technology,Semiconductors,480.88,401,1.7490766,480.88,262.25,64.39967349,603.51288056,480.88,178.175,160.47263535,480.88,108.13,480.88,0.333335,53935142,48959867.63333333,49794863.48333333,48197296.84444445,13296000000,15320000000,3389000000,5079000000,4.74445653,-2.55118872,United States,0.49265905,3.42741047,0,0.16,0.04,0.03611005,-36.50468123,49.97029115,-29.00140647,6091000000,-51.4003032,179.14829929,687710000000,-54.70898646,1.7423,1.09,43.74562018,28.64534337,1.9242,-48.36025978,2.065779,454.56716554,437.52890816,423.71350056,343.30480086,-53.17265125,14.11729814,19.71172424,53.13398505,94.37956204,-35.64219026,56.92889449,56.31424376,-12.12589413,15356000000,4648000000,21.2627185,-14.4172344,-24.3982154,59.57860614,-3240000000,-55.20918786,4368000000,44.48373409,26.26699629,-49.32868168,16.19337139,18.52152407,20.67546526,17.37769534,49.4393732,44.6884947,216.28976671,42.63444238,41.18138318,2.7922865,2023-05-24,46.95146727,56.58716036,27.20768147,29.34925419,10.69007048,18.8552321,13.09884944,0.2229323,1029699.19071614,18.85638737,-13.22393822,-12.39971565,2370538040,461.722,450.794,428.364,327.9261,-6.80064272,44460000000,7.95978826,-1.66327524,2.94344143,24883000000,12080000000,0.40728119,3.25668861,19081000000,19940000000,26974000000,2470000000,2023-08-23,4.00453515,3.38003459,3.65061493,447.58333333,437.10004725,198.357013,-4.88122121,147.74391949,434.544,392.7702,246.58605,17.72161682,-398000000,396.5110214,450.25008276,1.7563,1.85742856,-3.23010396
TSLA,"Tesla, Inc.",260.02,-1.09547356,-2.88,Sell,161792378,42069254127.56,824134434363,76.50572278,3.7448,127855,Consumer Durables,Motor Vehicles,299.29,240.7,1.7466526,299.29,152.37,57.77912621,1114.17796761,299.29,134.27,102.0671433,314.666352,101.81,414.496252,0.998666,126312010.8,146527387.76666668,137958614.96666667,136021126.36666667,22479000000,22888000000,16547000000,16534000000,-0.66852581,-7.59115786,United States,0.11599451,1.56717452,,0,0,,86.87147869,-24.65475223,-17.24291769,16806000000,31.5435191,48.07815271,703338000000,122.04304372,3.6213,0.91,-32.28574093,-23.92875851,3.3987,38.34975169,0.790079,272.71178108,268.77662694,259.91335645,222.33639014,51.73590207,9.28162824,6.70076132,-69.92957746,-80.7917229,-16.75090253,25.59843854,23.13477073,53.26326621,20853000000,4511000000,-21.91448849,-17.38095238,18.11761913,56.47220592,-17314000000,127.7878349,12583000000,-32.34819989,-23.99637791,40.43364308,15.44646584,13.70140059,16.97969605,14.98576161,18.40334915,17.1474508,156.41792888,10.48119207,11.09191402,1.04322788,2023-07-19,34.5723637,48.49741997,3.77476615,3.46486895,15.42215332,28.70256516,25.97419767,51.35165264,637143.63927887,-4.06694629,24.38153124,38.3421772,2755122739.5,279.58,276.857,265.492,208.212,32.52321707,86833000000,5.45920474,31.48944547,-35.21920433,42997000000,5574000000,-3.02713987,-20.65480427,36440000000,37598000000,81462000000,3169500000,2023-10-18,4.76935106,3.89791948,4.39710748,261.27333333,268.63393393,119.48172533,-6.13335259,1.92609349,270.2605,235.2474,193.906575,14.98576161,0,243.91867446,274.61296552,4.0201,-5.49194926,-2.97761194
META,"Meta Platforms, Inc.",294.26,-2.73039799,-8.26,Sell,42138953,12399808309.779999,754233521066,36.50098614,8.082,86482,Technology Services,Internet Software/Services,318.68,277.6,1.3824577,318.68,207.13,39.9838257,40.89537946,318.68,138.66,116.54279196,318.68,88.09,384.33,17.55,28848340.7,25804183.86666667,25423205.68333334,24991464.2,41032000000,37663000000,14975000000,11775000000,2.53676214,-4.73014537,United States,0.22647542,2.06780663,,0,0,,-22.80519006,-16.0178833,2.01310861,42044000000,-19.22382325,17.71557228,540796000000,-37.64832324,8.5862,2.2,24.80562965,-19.22130395,8.0617,-39.04473143,2.909403,303.62162288,296.8556879,289.83619081,247.1064781,-51.31404029,16.331501,14.96855453,30.87051939,-17.12796757,-55.84575551,79.62935965,79.54766247,-2.54513014,92855000000,22427000000,-11.32418647,2.39236634,-2.90920816,63.25686179,-9400000000,-41.07188214,23200000000,22.72141015,-23.52310784,-42.57057154,19.89554837,18.2733114,28.77565197,28.1134423,6.11866373,6.05049219,43.48983547,6.50979974,6.81843185,2.06780663,2023-04-26,39.46030826,51.82621954,28.83053624,29.58771496,12.29850678,17.29113832,14.88513188,-1.11931756,1348361.50875327,-10.94357221,2.64081984,-1.93872946,2203668616.9,307.092,305.947,289.64533333,241.57145,11.89249761,184491000000,-0.6654929,12.34517532,88.72284489,52483000000,28263000000,3.61096855,92.81620958,60014000000,59696000000,116609000000,2563150000,2023-07-26,4.89697802,3.02964691,3.27377616,296.97333333,296.7979638,139.58638658,-5.62237403,62.90760117,296.5215,274.8453,186.697425,23.19465512,0,276.05178822,303.12141883,8.6342,3.78443198,-3.38510031
AVGO,Broadcom Inc.,896.75,0.94670959,8.41,Buy,7428578,6661577321.5,370075627327,28.34067594,32.8776,20000,Electronic Technology,Semiconductors,913.21,818.85,1.206991,921.7799,601.29,42.20583571,326.82056164,921.7799,569.78,59.27215246,921.7799,415.0682,921.7799,14.33,3067605.2,2914719.66666667,3109210.46666667,2783356.62222222,12416000000,11553000000,12416000000,11553000000,3.38009984,0.91944451,United States,1.78629527,2.37931034,13.88888889,16.4,4.6,2.051854,30.87266553,-3.71089955,5.96536241,20331000000,20.48,19.56783372,295273000000,76.8239285,26.5319,10.32,-7.33187832,37.43677928,31.6418,56.85222823,10.432836,895.34323959,873.3655913,853.57189777,743.73748957,22.45326927,49.12809084,48.74721762,11.36536995,5.33910534,18.44404382,62.0064452,63.69499458,38.31373866,20588000000,5767000000,1.92647579,14.3792146,27.20123098,62.25395556,27758000000,70.65023753,11495000000,-7.763646,34.4015444,53.33258654,34.62036563,39.06169739,43.02924435,45.45117288,16.50629743,16.8698384,22.41612516,10.92723732,11.42442701,2.12821196,2023-06-01,60.24746931,63.4688433,14.81492636,14.15158952,19.09251949,63.66955834,22.74604296,20.95810565,1660150,-2.04150308,7.77489819,16.83003267,403433014.985,900.048,892.891,864.774,716.0685,-3.0713246,71667000000,-1.79374041,-0.07250519,-0.73250068,17871000000,39311000000,0.07382516,-0.39274312,50540000000,49660000000,33203000000,412685000,2023-09-07,2.55193941,2.15207362,2.10661773,900.57666667,873.97523407,58.71681416,1.19504378,74.95854063,871.604,806.2256,625.0536,41.41601507,-7032000000,814.44008037,889.60527488,27.4401,4.27325581,-0.85573085
PEP,"PepsiCo, Inc.",190.16,0.45430534,0.86,Strong Buy,15022092,2856601014.72,261770565549.00003,33.34034645,5.7304,315000,Consumer Non-Durables,Beverages: Non-Alcoholic,191.47,181.39,0.301118,196.88,179.33,2.24205602,64.28509719,196.88,167.05,12.55734115,196.88,160.98,196.88,0.54165,6373627.8,5374496.16666667,5061874.23333333,4740799.57777778,5348000000,6454000000,4954000000,6116000000,2.66709859,1.03607672,United States,2.46655358,0.84252819,6.53325486,4.525,1.265,2.660917,3.3340397,46.45993414,28.97535041,16652000000,17.91530961,17.96045914,294786000000,17.12827058,6.4239,2.09,42.23495702,93.00155521,5.7036,-14.15800009,2.145387,188.00894657,186.14810193,185.89572783,183.9507974,-19.83979402,6.48588591,6.35448908,,37.19851577,-9.62448722,53.38009097,53.78573568,8.43050592,46122000000,12197000000,23.17713593,11.92988896,10.71705868,67.18490818,37167000000,16.95983198,8910000000,42.23602484,92.30230931,-14.46513642,10.31214194,8.76404744,13.73331944,14.26875673,15.26912475,14.80634798,45.94648045,2.91966408,3.05257827,0.64099534,2023-07-13,67.90229743,60.95532238,0.89233013,,8.35939029,43.60064021,14.97729707,8.72678311,274295.23809524,25.10087424,10.36238691,10.11067136,,187.16,186.299,185.191,183.944,-0.2056789,95906000000,3.07817975,3.01064413,-2.10250602,24954000000,43621000000,4.4389111,11.05425291,74914000000,78081000000,86403000000,1376580000,2023-10-03,1.14632858,1.32795531,1.30306603,190.31,186.1001825,5.29929675,1.22431598,13.19721412,185.7415,186.1134,180.42145,10.77534085,-6172000000,185.53632027,186.95011903,6.4565,2.39069567,0.02893138
COST,Costco Wholesale Corporation,557.86,0.1615915,0.9,Buy,5264337,2936763038.82,247214797877,41.33000437,13.5183,304000,Retail Trade,Specialty Stores,562.05,519.34,0.869919,562.05,476.75,9.51960265,157.10203705,562.05,465.33,17.7118501,564.75,447.9,612.27,0.9375,2060202.9,1767210.93333333,1838932.48333333,1851331.64444444,11049000000,13708000000,10203000000,12493000000,3.61826219,2.04133894,United States,0.38204345,1.08139902,-73.95993837,3.38,1.02,0.73136634,7.51654922,-9.8062954,-3.82960413,10250000000,4.50652529,23.66007784,217063000000,16.60957384,13.1398,2.93,-11.16332656,-3.65316323,13.4977,6.30621407,4.769585,553.85217295,540.50765774,534.5594087,514.2013568,-34.80446927,1.54260335,2.47322058,-68.67940921,93.29758713,42.02439024,12.14871736,12.11211254,9.21766686,27572000000,6473000000,-5.40698524,3.71735299,5.692895,77.26650393,-4704000000,16.71659676,5844000000,-11.18690314,-3.76940133,6.26992561,2.57497114,2.54839833,3.43373547,3.32565982,11.9632067,10.49116621,42.57095477,1.05287361,1.09322656,0.56657626,2023-05-25,82.16067624,73.75448057,0,0,9.18808,27.56339581,19.5125124,15.83481771,746559.21052632,-2.92765896,2.0001521,8.2302862,441094009.02,555.096,545.528,533.49466667,506.2376,8.26415604,66752000000,-0.14360938,4.5417528,-0.11396511,34289000000,9004000000,-1.47718569,-0.354139,43519000000,43179000000,226954000000,443148000,2023-09-26,0.91308638,1.25555616,1.0720052,559.12,540.90310079,21.80349345,3.55478829,6.45370582,539.0465,520.842,498.43775,3.41485376,-1498000000,525.84495227,548.3241936,13.1725,7.71369543,-0.2342758
