Ticker,Description,Price,Change %,Change,Technical Rating,Volume,Volume*Price,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector,Industry,1-Month High,1-Month Low,1-Year Beta,3-Month High,3-Month Low,3-Month Performance,5Y Performance,6-Month High,6-Month Low,6-Month Performance,52 Week High,52 Week Low,All Time High,All Time Low,Average Volume (10 day),Average Volume (30 day),Average Volume (60 day),Average Volume (90 day),Cash and short term investments (FY),Cash and short term investments (MRQ),Cash & Equivalents (FY),Cash & Equivalents (MRQ),"Change 1M, %","Change 1W, %",Country,Debt to Equity Ratio (MRQ),Current Ratio (MRQ),Dividends per share (Annual YoY Growth),Dividends per Share (FY),Dividends per Share (MRQ),Dividend Yield Forward,EBITDA (Annual YoY Growth),EBITDA (Quarterly QoQ Growth),EBITDA (Quarterly YoY Growth),EBITDA (TTM),EBITDA (TTM YoY Growth),Enterprise Value/EBITDA (TTM),Enterprise Value (MRQ),EPS Diluted (Annual YoY Growth),EPS Diluted (FY),EPS Diluted (MRQ),EPS Diluted (Quarterly QoQ Growth),EPS Diluted (Quarterly YoY Growth),EPS Diluted (TTM),EPS Diluted (TTM YoY Growth),EPS Forecast (MRQ),Exponential Moving Average (5),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (100),Free Cash Flow (Annual YoY Growth),Free Cash Flow Margin (FY),Free Cash Flow Margin (TTM),Free Cash Flow (Quarterly QoQ Growth),Free Cash Flow (Quarterly YoY Growth),Free Cash Flow (TTM YoY Growth),Gross Margin (FY),Gross Margin (TTM),Gross Profit (Annual YoY Growth),Gross Profit (FY),Gross Profit (MRQ),Gross Profit (Quarterly QoQ Growth),Gross Profit (Quarterly YoY Growth),Gross Profit (TTM YoY Growth),Money Flow (14),Net Debt (MRQ),Net Income (Annual YoY Growth),Net Income (FY),Net Income (Quarterly QoQ Growth),Net Income (Quarterly YoY Growth),Net Income (TTM YoY Growth),Net Margin (FY),Net Margin (TTM),Operating Margin (FY),Operating Margin (TTM),Price to Book (FY),Price to Book (MRQ),Price to Free Cash Flow (TTM),Price to Revenue Ratio (TTM),Price to Sales (FY),Quick Ratio (MRQ),Recent Earnings Date,Relative Strength Index (7),Relative Strength Index (14),Research & development Ratio (FY),Research & development Ratio (TTM),Return on Assets (TTM),Return on Equity (TTM),Return on Invested Capital (TTM),Revenue (Annual YoY Growth),Revenue per Employee (FY),Revenue (Quarterly QoQ Growth),Revenue (Quarterly YoY Growth),Revenue (TTM YoY Growth),Shares Float,Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (30),Simple Moving Average (100),Total Assets (Annual YoY Growth),Total Assets (MRQ),Total Assets (Quarterly QoQ Growth),Total Assets (Quarterly YoY Growth),Total Debt (Annual YoY Growth),Total Current Assets (MRQ),Total Debt (MRQ),Total Debt (Quarterly QoQ Growth),Total Debt (Quarterly YoY Growth),Total Liabilities (FY),Total Liabilities (MRQ),Total Revenue (FY),Total Shares Outstanding,Upcoming Earnings Date,Volatility,Volatility Month,Volatility Week,Volume Weighted Average Price,Volume Weighted Moving Average (20),YTD Performance,Weekly Performance,Yearly Performance,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (200),Pretax Margin (TTM),Dividends Paid (FY),Exponential Moving Average (50),Exponential Moving Average (10),Basic EPS (FY),Monthly Performance,Change from Open %
AAPL,Apple Inc.,195.83,1.35079184,2.61,Buy,48291233,9456913282.69,3080151770529,33.27216814,5.9134,164000,Electronic Technology,Telecommunications Equipment,198.23,186.6,1.1720175,198.23,164.31,16.22648228,301.72316529,198.23,141.32,36.7957808,198.23,124.17,198.23,0.049107,53692592.4,53650261.16666666,57164563.23333333,56055632.03333333,48304000000,55872000000,21475000000,21706000000,0.95891117,2.026675,United States,1.76348982,0.94035395,5.88235294,0.9,0.23,0.4902211,8.57335341,-19.81917189,-4.58491258,123788000000,-5.35723843,25.31662819,2666920000000,8.89205558,6.1132,1.52,-18.90856869,-0.00655867,5.8857,-4.3302287,1.194319,194.22658218,191.72498455,189.71383027,176.38795386,19.89177326,28.26149804,25.31583116,-15.13667351,-0.03118665,-7.84834535,43.30963056,43.18103325,11.74199796,170782000000,41976000000,-16.60176429,-1.36986301,-0.65952973,63.4046271,53743000000,5.41085763,99803000000,-19.46129742,-3.39864054,-7.46946584,25.30964071,24.49291733,30.2887444,29.16267415,61.61586287,49.53695857,31.83226794,8.05860321,8.10767974,0.87804289,2023-05-04,67.15357856,65.42536027,6.65714836,7.4589387,27.62681929,145.6054092,57.17793047,7.7937876,2404439.02439024,-19.05013913,-2.51033122,-0.25435341,15714481255.2,193.984,193.781,190.38333333,174.23405,0.49942735,332160000000,-4.20681361,-5.27630596,-2.96069498,112913000000,109615000000,-1.34551346,-8.63970129,302083000000,270002000000,394328000000,15728700000,2023-08-03,1.75440404,1.47139808,1.41393556,195.532,192.38077447,50.31470679,0.89129315,24.74837559,192.2875,185.304,158.729875,29.01310066,-14841000000,185.45763944,193.43041646,6.1546,4.20369286,0.59588021
MSFT,Microsoft Corporation,338.37,2.31313498,7.65,Neutral,28484866,9638424785.16,2515945802981,34.94005762,9.7192,221000,Technology Services,Packaged Software,366.78,327,1.1913131,366.78,303.4,11.30225979,207.10655291,366.78,242.2,35.89702398,366.78,213.431,366.78,0.088543,42301408.8,31170742.56666667,29040286.3,28972266.7,111262000000,111262000000,34704000000,34704000000,-0.63722323,-1.5708177,United States,0.38521891,1.76916725,9.67741935,2.72,0.68,0.8038538,4.64110871,8.59812362,14.74727696,102384000000,4.64110871,24.26282235,2510990000000,0.3866487,9.6843,2.69,9.69570892,20.5855977,9.6843,0.41683516,2.643366,339.45600216,341.00030932,338.62969913,314.33701727,-8.70926645,28.06549796,28.06549796,11.17528317,11.65108683,-8.70926645,68.92008588,68.92008588,7.69208081,146052000000,39394000000,7.25584688,11.16943222,7.69208081,53.58267286,-31821000000,-0.51829855,72361000000,9.73823706,19.95818399,-0.51829855,34.14623788,34.14623788,41.77288064,41.77288064,12.19440118,12.19440118,42.4818628,11.92274634,11.93072996,1.74516318,2023-07-25,45.48811705,49.21670559,12.83297549,12.83297549,18.6301518,38.82392392,28.06234439,6.88202956,958891.40271493,6.30380082,8.33702882,6.88202956,7323362810.8,340.59,345.389,340.31,310.5476,12.919636,411976000000,8.38963608,12.919636,1.32780612,184257000000,79441000000,0.16264878,1.32780612,205753000000,205753000000,211915000000,7435490000,2023-10-25,2.7883663,2.44428539,2.51568596,337.18333333,343.15126257,39.20108606,-3.08749821,25.43836886,341.923,334.9074,277.0708,42.14472784,-19800000000,331.82211597,341.56213533,9.7181,1.10858782,1.40857734
GOOG,Alphabet Inc.,133.01,2.41780242,3.14,Strong Buy,26971011,3587414173.1099997,1674328210602,28.13716365,4.7524,190234,Technology Services,Internet Software/Services,134.07,115.83,1.2478367,134.07,104.5,23.38589981,109.29976397,134.07,88.86,34.28571429,134.07,83.45,152.1,24.31235,31136053.9,26553308.03333334,26795975.68333334,26248467.8,113762000000,118332000000,21879000000,25929000000,9.95288088,10.5560635,United States,0.11017403,2.17205214,,0,0,,-2.41412654,12.08742393,9.8189415,89978000000,-6.24166389,17.62017616,1455160000000,-18.75969269,4.5575,1.44,22.59328676,19.05352858,4.7272,-12.03572758,1.431218,128.55651093,124.20883452,123.19652132,115.80237339,-10.44887483,21.36537606,24.67376517,26.46922184,72.92361442,9.06496893,55.06791277,55.37940417,5.54285597,154672000000,42683000000,7.916161,8.87131743,1.69526092,59.74603995,-88900000000,-21.12372259,59972000000,22.03840276,14.78565179,-15.36186403,21.35184691,21.15424661,25.94784157,26.08073965,6.67220468,6.28800292,23.88020986,5.8921469,6.23152146,2.14334247,2023-07-25,79.62848854,69.05453538,14.06319537,14.49454424,16.51330414,23.32861298,21.18475885,9.08275337,1476471.08298201,7.02552257,7.63392922,3.93766684,5021740068,127.442,124.897,122.66566667,114.09205,1.66894909,383044000000,3.66801898,7.84351817,5.15293953,168788000000,29432000000,-0.20682874,2.15897258,109120000000,115903000000,280875000000,12610000000,2023-10-24,3.20806599,2.18930955,2.25892687,132.66666667,123.30088609,48.06857397,10.04384876,17.91666667,122.9465,123.2518,104.546875,25.50462282,0,121.04226046,126.08322168,4.591,12.75856222,1.55760861
AMZN,"Amazon.com, Inc.",132.21,3.0877193,3.96,Strong Buy,46316586,6123620942.01,1356521407187,320.74235808,0.4192,1541000,Retail Trade,Internet Retail,136.65,125.915,1.4296539,136.65,101.15,22.72347536,40.94507076,136.65,88.12,30.7844495,146.57,81.43,188.65391,0.065624,58882456.8,56243454.16666666,59085156.61666667,59921405.8,70391000000,64796000000,54253000000,49734000000,1.41914698,1.7,United States,1.00163726,0.92309412,,0,0,,-19.27753195,-0.37698535,25,58196000000,4.43989807,24.85573591,1158720000000,-108.24895036,-0.2672,0.31,1035.55555556,,0.4122,-80.11865143,0.353909,130.11886446,129.85831777,128.55295533,118.11624324,-14.71546924,-3.28668458,-1.63289179,-174.86686273,46.90829153,65.15570372,43.80533987,44.72763228,14.01371292,225152000000,59567000000,-6.28815053,19.26519171,16.62427723,46.42990254,89983000000,-108.15849419,-2722000000,1041.00719424,,-79.94676131,-0.5295895,0.81806526,2.62868616,2.77959295,9.27188916,8.7765825,,2.60618154,2.62087985,0.691543,2023-04-27,59.62062114,57.46475325,14.24424543,15.0164699,0.9813231,2.97649787,1.58110335,9.39951726,333538.61129137,-14.64169861,9.3727457,9.86901044,8987884671.199999,129.308,130.825,129.63933333,114.10455,10.01690647,464378000000,0.36807694,13.05143792,17.12087547,136221000000,154779000000,-0.12453863,19.56662804,316632000000,309852000000,513983000000,10260400000,2023-08-03,3.68050723,2.18234334,2.47676011,131.51666667,130.67723373,54.70395507,0.66240292,-1.99406968,130.652,126.2134,105.348775,0.65689078,0,125.08365786,130.29104899,-0.2672,2.67142968,1.94309507
NVDA,NVIDIA Corporation,467.5,1.85185185,8.5,Strong Buy,33119324,15483330720,1154725000000,242.95811246,1.9378,26196,Electronic Technology,Semiconductors,480.88,413.46,1.7275411,480.88,272.4,71.71717172,629.556804,480.88,189.5,134.3358396,480.88,108.13,480.88,0.333335,48924012.4,46605730.46666667,49517901.83333334,47105029.47777778,13296000000,15320000000,3389000000,5079000000,10.51486927,5.5090388,United States,0.49265905,3.42741047,0,0.16,0.04,0.0342246,-36.50468123,49.97029115,-29.00140647,6091000000,-51.4003032,189.04695452,687710000000,-54.70898646,1.7423,1.09,43.74562018,28.64534337,1.9242,-48.36025978,2.066496,459.51954443,445.46494435,433.26156259,354.12143275,-53.17265125,14.11729814,19.71172424,53.13398505,94.37956204,-35.64219026,56.92889449,56.31424376,-12.12589413,15356000000,4648000000,21.2627185,-14.4172344,-24.3982154,60.39496849,-3240000000,-55.20918786,4368000000,44.48373409,26.26699629,-49.32868168,16.19337139,18.52152407,20.67546526,17.37769534,52.16300745,47.15040121,228.20525387,44.98319035,43.45008156,2.7922865,2023-05-24,66.13237679,64.76125234,27.20768147,29.34925419,10.69007048,18.8552321,13.09884944,0.2229323,1029699.19071614,18.85638737,-13.22393822,-12.39971565,2370503460,456.786,459.254,437.568,339.0982,-6.80064272,44460000000,7.95978826,-1.66327524,2.94344143,24883000000,12080000000,0.40728119,3.25668861,19081000000,19940000000,26974000000,2470000000,2023-08-23,2.4298743,3.09869309,2.6815807,467.19333333,447.69829482,214.79361659,2.10098716,162.44877337,445.4125,409.655,254.8431,17.72161682,-398000000,407.50360012,455.52253533,1.7563,12.49338274,0.17570927
TSLA,"Tesla, Inc.",266.44,4.19615971,10.73,Buy,111440398,29693679167.44,845679071626,75.5901044,3.872,127855,Consumer Durables,Motor Vehicles,299.29,254.12,1.6863642,299.29,158.83,65.59353636,1200.76614071,299.29,152.37,49.64335861,314.666352,101.81,414.496252,0.998666,128407583.5,136938619.23333332,136635273.85,134763348.85555556,22479000000,23459000000,16547000000,15680000000,1.78400886,2.46904084,United States,0.11365148,1.59013482,,0,0,,86.87147869,-4.23180593,0.70861678,16831000000,17.7981523,49.25928772,893840000000,122.04304372,3.6213,0.91,7.03759813,19.3672247,3.5248,27.36404697,0.799065,264.62978187,266.85450759,261.06662117,226.3117651,51.73590207,9.28162824,6.53954141,135.36299766,61.83574879,-11.35937725,25.59843854,21.48615306,53.26326621,20853000000,4533000000,0.48769674,7.06188002,10.99939564,64.27729309,-17648000000,127.7878349,12583000000,7.34710087,19.81382979,28.68111064,15.44646584,13.01208151,16.97969605,13.49172587,18.85773536,16.53981219,150.70390633,9.85534437,11.36577791,1.06983908,2023-07-19,47.81421154,51.95649719,3.77476615,3.46386183,15.37987731,27.96379677,25.48188568,51.35165264,637143.63927887,6.84984354,47.2008976,39.99344907,2759025721.39,264.168,271.874,268.03366667,211.5106,32.52321707,90591000000,4.32784771,32.22454133,-35.21920433,43875000000,5811000000,4.25188375,-12.8132033,36440000000,38409000000,81462000000,3173990000,2023-10-18,4.46886356,3.56516922,4.09677257,263.97373333,273.28505176,124.90081877,-0.58208955,-5.08006173,273.2225,244.8348,194.638725,14.20427958,0,247.56885468,267.68397539,4.0201,3.25931093,2.53213269
META,"Meta Platforms, Inc.",325.48,4.41756761,13.77,Buy,39219871,12765413479.6,834255170855.0001,37.94136504,8.6417,86482,Technology Services,Internet Software/Services,326.2,284.415,1.4119766,326.2,229.85,36.17840258,80.95291044,326.2,147.06,117.85080821,326.2,88.09,384.33,17.55,32906889.1,29356916.2,25239948.36666667,24828449.35555556,41032000000,53611000000,14975000000,28950000000,13.41556903,10.60966492,United States,0.27579029,2.32478861,,0,0,,-22.80519006,34.60302891,41.86901422,46372000000,-3.46004913,17.63152702,732946000000,-37.64832324,8.5862,2.98,35.5765733,20.96721844,8.5785,-28.97181559,3.554246,310.26202441,300.49237541,294.28145928,252.58826668,-51.31404029,16.331501,19.94142197,55.01676914,139.90051903,-32.809617,79.62935965,79.42716328,-2.54513014,92855000000,26012000000,15.98519642,10.08040626,-0.38191373,69.28162398,-16646000000,-41.07188214,23200000000,36.41618497,16.46478241,-32.96660819,19.89554837,18.70514342,28.77565197,30.42904674,6.76783345,6.24816311,35.37296164,7.05387154,7.54184463,2.32478861,2023-07-26,74.63624029,69.52552111,28.83053624,29.10564788,11.97661415,17.35488838,14.51899081,-1.11931756,1348361.50875327,11.70884971,11.02282978,0.93123749,2203726132.8,304.368,305.73,295.53166667,247.85945,11.89249761,206688000000,12.03148121,21.73943774,88.72284489,69560000000,36965000000,30.78937126,121.62599676,60014000000,72655000000,116609000000,2563150000,2023-11-01,4.6110064,3.07054937,3.51899921,321.97603333,302.49816099,165.0056994,6.86541682,106.40497178,301.56,281.6749,190.878775,23.50173826,0,281.3093391,306.1108321,8.6342,14.40421793,2.71558185
V,Visa Inc.,235.75,0.55877837,1.31,Neutral,6795307,1601993625.25,480592193272.0001,30.44685522,7.8925,26500,Commercial Services,Miscellaneous Commercial Services,245.37,227.68,0.903486,245.37,216.14,3.10518259,64.76796198,245.37,208.76,3.39912281,245.37,174.6,252.67,10.445,6047537.9,6508432.73333333,6394061.4,6365739.86666667,20868000000,21298000000,18035000000,18132000000,-0.7284824,-1.46290491,United States,0.52743644,1.49175695,17.1875,1.5,0.45,0.76352066,23.92376142,2.64663805,12.35075357,22354000000,12.92180238,21.54604068,495006000000,24.80093293,6.8492,2.16,-1.68,25.52824769,7.743,16.71163499,2.249016,236.89395057,237.44359504,236.11707285,229.70581214,23.1166506,60.99965882,58.60639,50.73972603,9.66713175,16.1509246,77.50255885,76.95642613,23.92122634,22716000000,6225000000,2.77365032,11.47922636,12.29485651,48.38713032,-738000000,21.83544304,14630000000,-2.29335882,22.63868066,13.7732941,49.91470488,51.01944645,67.38314568,67.33058968,14.66265628,12.90840807,26.28571429,15.40510823,17.18055271,1.49175695,2023-07-25,38.14956877,48.28134444,,,18.59783331,43.61839278,28.10417929,21.59303049,1106037.73584906,1.72824045,11.65635739,13.35018873,1602202614.55,237.344,239.177,235.735,229.2487,3.1424918,89234000000,2.85747219,4.47722749,6.35736445,31670000000,20560000000,-0.22323595,-13.59529313,49920000000,50253000000,29310000000,2036389000,2023-10-25,0.92850113,1.52770572,2.10308664,235.11333333,239.24166963,12.64812691,-1.66430299,11.20283019,239.4695,231.919,220.70175,63.67691873,-3203000000,233.89963958,238.0123673,7.0186,3.042091,0.49876375
UNH,UnitedHealth Group Incorporated,502.91,-0.4591968,-2.32,Buy,2930900,1473978919,468225297689.0001,22.49995526,,400000,Health Services,Managed Health Care,515.86,447.18,0.27661666,515.86,445.68,2.90982013,95.08514682,530.45,445.68,1.93364007,558.1,445.68,558.1,0.082031,3887352,4552167.96666667,3826011.41666667,3638121.22222222,,,23365000000,46279000000,4.63340546,-0.71466646,United States,,0.79543463,14.28571429,6.4,1.88,1.4952973,,,,,,,522179000000,17.13724731,21.179,6.14,-2.13102081,9.11782341,22.3516,16.7331676,6.343124,504.69811079,491.92927195,488.41529058,487.72761003,17.67308563,7.21984687,10.95964306,-34.45750626,64.19375603,86.75924115,,,,,,,,,60.58800786,19310000000,16.40150419,20120000000,-2.44163251,7.96844181,15.63492933,6.20677316,6.05655424,8.77184864,8.750269,6.03967903,,12.37656823,1.3564277,1.47384487,,2023-07-14,61.48369226,60.23384418,,,8.27219714,,,12.71397129,810405,1.05731473,15.64880745,13.68536768,927532250.7119998,507.15,503.43,481.32066667,484.8377,16.01268111,280164000000,-1.23907656,21.71940983,24.22030392,89869000000,65589000000,-7.08194027,27.62740558,163955000000,,324162000000,931032000,2023-10-17,2.0511583,1.85166857,1.48028154,502.55666667,481.41223436,-4.23133319,-0.42372042,-6.43360807,485.027,482.7678,498.69715,7.95432047,-5991000000,486.26624104,499.87113263,21.4728,4.34683376,-0.45525623
JPM,JP Morgan Chase & Co.,156.91,0.57043969,0.89,Buy,9105970,1428818380.34,458536310882,10.09281713,15.5693,293723,Finance,Major Banks,158.785,141.4401,0.915771,158.785,131.81,14.90187463,36.23024831,158.785,123.11,12.6984127,158.785,101.28,172.96,3.208349,11677548.1,11255626.4,10515223.71666667,11687558.41111111,,,,,7.88641364,1.26492417,United States,2.21114759,1.48470418,5.26315789,4,1,2.549232,,,,,,,1121160000000,-21.34749557,12.0848,4.75,15.85927786,72.01288594,15.5467,24.77087045,3.768756,156.51395504,151.80205118,149.34813629,141.64205538,101.82571775,63.3627858,,,,,,,,,,,,,81.98976833,664955000000,-22.06930961,37487000000,14.6226791,67.1586287,22.51551595,23.79492453,23.1147087,29.90123269,29.48833187,1.73788495,1.59935793,,2.247714,2.95808546,,2023-07-14,67.37189586,69.41977364,,,1.234157,15.89352202,7.37831915,24.81836837,536362.49119068,8.73669055,73.35071412,59.56661627,2894063600.89,157.102,155.79,147.718,138.7675,-2.0788729,3868240000000,3.30996006,0.70095806,-0.83078499,1732871000000,691019000000,13.8150548,17.45651594,3373411000000,3555724000000,157542000000,2922290000,2023-10-13,1.00997123,1.64519231,1.56566024,156.98336667,151.19747251,16.02336587,0.71245186,35.74703694,151.075,144.1566,136.15445,28.56469582,-13562000000,146.05648455,155.03355592,12.102,12.02256015,-0.23524924
